"gene_ID","log2FC","beta_weight","p_weight","DE_method"
"SUSD3",0.292000703440051,0.197224446543534,0.000304346188197138,"standard"
"NECAB3",-0.817926256912911,-0.590339557467025,0.00129573620625883,"standard"
"STIM2",-0.376260249751312,-0.267537513853357,0.00135230164920237,"standard"
"ZNF785",0.702620539033726,0.479755829296861,0.00199635070714548,"standard"
"C11orf21",-0.680725587624415,-0.489164889703697,0.00205172287524505,"standard"
"DIP2A",-0.440929575905994,-0.313724754026736,0.00263524835684171,"standard"
"C11orf54",-0.576715679129169,-0.412807384483541,0.00275426982321448,"standard"
"ZFP14",0.470517992751823,0.32160112977846,0.00308642438796688,"standard"
"JAK2",-0.50680656928028,-0.362662729095237,0.00467707369244798,"standard"
"GALNT11",0.433579505529591,0.293491084078415,0.00520792408884317,"standard"
"ATF7IP2",-0.324100188770676,-0.229851357895115,0.00524826710612608,"standard"
"THUMPD3-AS1",-0.24270236834596,-0.169141429755078,0.00539987085914915,"standard"
"SP140",-0.433557587249642,-0.308165190260066,0.00567205601962021,"standard"
"RASA4",0.589162489250441,0.402476157974369,0.0067591285133619,"standard"
"IL12RB1",0.383768918566058,0.259510139931494,0.00711427739980469,"standard"
"TMEM204",-0.245588996516719,-0.174807537695079,0.00758836840647732,"standard"
"FAM35A",-0.477951706608096,-0.341441538879672,0.0078391732068594,"standard"
"C1orf27",0.522048293391905,0.351737963693844,0.00805359032017934,"standard"
"MKLN1",-0.495807071165808,-0.356952239369319,0.00847178619195915,"standard"
"CXCR6",0.59419807914774,0.406552439345089,0.00910735084269052,"standard"
"ZBTB1",-0.312703192375256,-0.225284447973784,0.00919629197469102,"standard"
"TMEM80",0.382350079381452,0.259780415843488,0.009257400700427,"standard"
"PBXIP1",-0.235461715914597,-0.174148521497246,0.0118084677690836,"standard"
"LMBR1L",-0.458052149170391,-0.329347657120478,0.0132500196212048,"standard"
"AQP3",-0.220435203657547,-0.15649836818649,0.0158642835222533,"standard"
"GPR155",-0.216459465582707,-0.152656183227914,0.0158715235799224,"standard"
"NPIPB5",-0.43770411660224,-0.319095921349426,0.0162957026887866,"standard"
"ZNF708",-0.355739834810751,-0.252846623058295,0.0172409495261484,"standard"
"ADCY7",0.443311622786987,0.30329526162815,0.0186435181377716,"standard"
"CKS2",-0.382014675583805,-0.256878122921203,0.0194493872610821,"standard"
"U2AF1L4",-0.37050541671434,-0.263348285390775,0.0197255676052882,"standard"
"GPRIN3",0.451483870525974,0.304136207896302,0.0201774193822713,"standard"
"CKLF",0.235154423369157,0.158086222020782,0.0202668141177585,"standard"
"C16orf74",-0.240150106371948,-0.168627311324991,0.0203795857385826,"standard"
"HAVCR2",-0.55208343618531,-0.398794554693756,0.0210407889216688,"standard"
"VPS53",-0.387224953527608,-0.278643305867389,0.0236603162411253,"standard"
"CHD2",0.288457665450593,0.190945282456081,0.0248149889873331,"standard"
"ZFX",-0.292855811449217,-0.210875343170381,0.0252967749067166,"standard"
"NKG7",0.261938599758777,0.185937553788793,0.0290718876836561,"standard"
"LST1",-0.468130735797068,-0.342672800564486,0.0290949318014869,"standard"
"CLUAP1",0.331497619457636,0.224938484151068,0.0291310037492318,"standard"
"ST6GAL1",0.338057680760047,0.229436219919875,0.0300982095991718,"standard"
"ARHGEF3",0.270408642158223,0.182584360791721,0.0302356815887191,"standard"
"TRBC1",-0.24381677811067,-0.14943700288328,0.0311682291093248,"standard"
"ZNF277",-0.22831847214519,-0.16497788136678,0.0314002519366591,"standard"
"NRDE2",0.481406308894559,0.324011251468989,0.0317750107116875,"standard"
"EBLN3",-0.273836580643755,-0.196118678278962,0.0325462200194965,"standard"
"TRIM13",-0.315995139133621,-0.228588214933078,0.0333655654248454,"standard"
"VCL",0.378138881993191,0.256782452604752,0.0344922927621803,"standard"
"GALK2",-0.469731199803127,-0.347506370528437,0.0346806923053521,"standard"
"HLA-DRB5",-0.386045049298271,-0.272490915625036,0.0369687346655567,"standard"
