"gene_ID","log2FC","beta_weight","p_weight","DE_method"
"HIST1H4C",1.45130183638631,0.351793665168361,1.01281802950957e-07,"standard"
"HMGB2",1.12401759997645,0.300571280900185,2.64763900695227e-06,"standard"
"DHFR",1.21866933529373,0.577653611240083,1.63578496233421e-05,"standard"
"TUBA1B",2.05711713011009,0.421384913439851,7.92449896778231e-05,"standard"
"CD44",-0.221038279124743,-0.210385810626334,8.3156838902905e-05,"standard"
"H2AFZ",0.822562516876948,0.184012241012481,9.51810882430415e-05,"standard"
"STRA13",0.855015911071284,0.423174953511473,0.000105052849827169,"standard"
"LINC00891",-1.08755681871452,-0.841126804657824,0.000110650300211527,"standard"
"STMN1",1.1716549919759,0.295868884037245,0.000146282610968055,"standard"
"GNLY",1.69039390831137,0.77251881417954,0.000153080274661419,"standard"
"PCNA",1.22724684173946,0.507370962675085,0.000166030892861949,"standard"
"TMEM106C",1.48319182278693,0.607100810731898,0.000178956291772947,"standard"
"GZMB",1.24550266827562,0.531035385410427,0.000188815535335514,"standard"
"BIRC3",-0.299607009580523,-0.285874843390495,0.00038025532280216,"standard"
"UTRN",-0.300963483114888,-0.271218608331526,0.000534120274259263,"standard"
"KIAA0101",2.09771878105023,0.59760045479671,0.000565295476864948,"standard"
"C16orf74",-0.343509874419623,-0.27153769383849,0.000915110293228207,"standard"
"KLRC4",-0.531534692025419,-0.453327495801884,0.0010214659707931,"standard"
"DUT",0.973866727919327,0.233927127302375,0.00131076366753123,"standard"
"HECTD1",-0.327046760116585,-0.298820833938016,0.00140492035656078,"standard"
"KIAA0232",0.659959992286984,0.384385149132457,0.00159284924382803,"standard"
"CALCOCO1",-0.33696438149376,-0.308372022339059,0.00164804336753915,"standard"
"LINC00869",-0.252448450010636,-0.251433142753143,0.00183743262771549,"standard"
"GZMH",1.52590515730397,0.762224455757425,0.00196421338048377,"standard"
"FABP5",1.08876819457228,0.34245743891505,0.00259556860514435,"standard"
"ZNF277",-0.263862589002857,-0.256953248899297,0.00291315171257444,"standard"
"YPEL2",-0.315310092716698,-0.302452714378207,0.00307920813231368,"standard"
"APOLD1",-0.43651483138157,-0.402329949619156,0.00353095578976586,"standard"
"GPR155",-0.212247214295792,-0.202878559161901,0.00383860620475876,"standard"
"PHF19",0.838665004314313,0.325526985279388,0.00394917592302352,"standard"
"NKG7",0.448942028245958,0.258361415724329,0.00414474021619676,"standard"
"LEMD3",-0.596103058326356,-0.517118979578936,0.00419458660159307,"standard"
"HMGB1",0.409709029072748,0.0843689737645353,0.00477183685677677,"standard"
"ZC3HAV1",0.321051935541446,0.169954370102624,0.00526820618146815,"standard"
"HMGN2",0.752691642413688,0.152689140192063,0.00540788512287162,"standard"
"ICAM2",-0.306521707517903,-0.280182827813757,0.00641038694935745,"standard"
"MAL",-0.309715055318553,-0.261237142924561,0.00684609580521776,"standard"
"TMEM63A",-0.286990156082163,-0.251562788593193,0.00729758020461388,"standard"
"CDK6",-0.419392555536521,-0.457315084870582,0.00737852415227853,"standard"
"IFITM1",-0.597102500722329,-0.49773364566005,0.00759457691471335,"standard"
"SCRN2",-0.451294308796372,-0.407761657036556,0.00779842255326038,"standard"
"ATG12",-0.206165889872219,-0.225971270640795,0.00790727811309507,"standard"
"TGIF1",-0.38977958802472,-0.366796451046613,0.00805035840248909,"standard"
"SATB1",-0.204991398292993,-0.188791593705273,0.00807214194944211,"standard"
"E2F3",-0.365024354995871,-0.320295405261284,0.0082331118130526,"standard"
"PRDM1",0.845761902171641,0.458850515033894,0.00823337173260348,"standard"
"GLUL",0.4697003701508,0.271486354335577,0.00833306593483447,"standard"
"OFD1",-0.248350617759257,-0.230885854497711,0.00834206058670019,"standard"
"USP33",-0.251287794243378,-0.264149596011137,0.00935732438068295,"standard"
"HLA-DPA1",0.775222909355488,0.230894541718195,0.0100176874053068,"standard"
"ABTB1",-0.274025793709151,-0.261560725872911,0.0100932180802008,"standard"
