"gene_ID","log2FC","beta_weight","p_weight","DE_method"
"ZNF43",0.691509058911659,0.479013322811184,0.000348788428510681,"standard"
"EPHX2",0.704140317788158,0.483072396446637,0.000956572727779962,"standard"
"KIAA0232",0.482038733070151,0.332486104472707,0.00349634992602737,"standard"
"TRBC1",-0.292535384596039,-0.198724419779911,0.00389276861250345,"standard"
"ZNF880",-0.585075462788386,-0.413308478609697,0.00421272999435826,"standard"
"SLC12A6",-0.471965210754695,-0.333623566127966,0.00464147272803179,"standard"
"DOCK10",-0.249105958046763,-0.177433818003148,0.00641022641761807,"standard"
"TNIK",0.341065465054783,0.231123100501877,0.00651988482849785,"standard"
"TRIM13",-0.399960536147733,-0.279516379163154,0.00830533361017888,"standard"
"MRI1",-0.469182662752617,-0.333140398627187,0.010428583545002,"standard"
"TOB1",0.310371435262966,0.215134945613701,0.0105182833318893,"standard"
"MGA",-0.502806075755199,-0.356637648586094,0.010891145439976,"standard"
"HELQ",-0.594654811551679,-0.426649360798448,0.0111485165809266,"standard"
"RNF125",-0.248661079694347,-0.174382705692014,0.0121393989329197,"standard"
"RGCC",0.232280479475441,0.158701949580222,0.0123705968495045,"standard"
"LAX1",-0.488341845011962,-0.345854310519118,0.0126638090603295,"standard"
"MT1E",-0.554257870798598,-0.349701309861049,0.0133811629042589,"standard"
"GPRIN3",0.458405163472005,0.314400571886535,0.01364040553522,"standard"
"ANXA2R",-0.309320552980604,-0.216388024036959,0.0138064012095439,"standard"
"CASP8AP2",0.261201590454821,0.176383668763698,0.0152348865152011,"standard"
"PHF19",0.356237700985253,0.257871084635853,0.015474573344858,"standard"
"AGAP2",-0.495452234175152,-0.356045622097509,0.015581245013761,"standard"
"RALGAPA2",0.440203945659972,0.299421833070443,0.0167880117625515,"standard"
"RP11-347P5.1",0.404748811671241,0.275627624241522,0.0186267589679209,"standard"
"TM2D1",-0.266838507305368,-0.184863923634213,0.0186975450136666,"standard"
"ADCY7",0.431641932156548,0.295749886637216,0.0188414819588492,"standard"
"CEP95",0.428562539224576,0.288392604926638,0.0189294199611635,"standard"
"ATAD2",0.435507158958573,0.302413093815178,0.0192639575189802,"standard"
"VPS13A",0.270708189993182,0.187463749812433,0.0197851501931637,"standard"
"UBE2W",0.431641932156548,0.295854507745954,0.0200239681811499,"standard"
"INPP4A",0.316949377648317,0.216699203671015,0.0200471103545019,"standard"
"AP1M1",0.273147940983105,0.187789364433313,0.0209245687925767,"standard"
"SCRN2",-0.427963218219187,-0.305424509114031,0.0227294660172257,"standard"
"EBLN3",-0.293788332192147,-0.20333574264149,0.02344225879204,"standard"
"TMEM168",-0.519995046282053,-0.37487259555957,0.0238781284352684,"standard"
"CREBBP",0.291130758968432,0.199862954896325,0.0239135745763723,"standard"
"ZNF708",-0.324844853904197,-0.227591682686903,0.0258054973318892,"standard"
"RRBP1",0.367476375699373,0.248178633383512,0.025828729958973,"standard"
"PCMTD2",0.324726728240036,0.220485339761808,0.0271722177111219,"standard"
"PIBF1",-0.379448930808501,-0.26995841558356,0.0277185854113164,"standard"
"CBX7",-0.408334411470255,-0.293709644703134,0.0282617483453782,"standard"
"CHD9",-0.305023694227958,-0.212445185965915,0.028560572281419,"standard"
"RAB11FIP1",-0.313873736083194,-0.219650549533518,0.0287706678435901,"standard"
"LINC00869",-0.215683454203611,-0.153152240513572,0.0288496910373924,"standard"
"TOM1L2",0.450257610323894,0.310399242568844,0.0296575247442516,"standard"
"CFLAR",-0.21060500475652,-0.142983973587727,0.0297049083935857,"standard"
"XXbac-BPGBPG55C20.2",0.401894588762496,0.275481927050058,0.0319475226988276,"standard"
"IKZF3",-0.280797094963437,-0.190179223202699,0.0345000311130218,"standard"
"TRGC2",-0.447234287282374,-0.310719499153836,0.0351783199656076,"standard"
"FGFBP2",-0.217998768428394,-0.150222136473566,0.0353812674817111,"standard"
"BIRC2",0.242264568048063,0.167123538715883,0.0356484526684286,"standard"
"CBLL1",0.236968222465475,0.164817428194054,0.0358320498113363,"standard"
"NAA16",0.34228509962434,0.235820225252668,0.0361927363072154,"standard"
"SOS1",-0.230133740691701,-0.166513739248375,0.0362789974667451,"standard"
"RIN3",-0.410083981222496,-0.29365387599685,0.0382308268599004,"standard"
"KIAA1109",-0.272514102259557,-0.194431355535149,0.0382750537787937,"standard"
"STAT6",-0.3090181455674,-0.215350138682608,0.0390294087072731,"standard"
"ABHD13",-0.378417198829434,-0.269005517553678,0.0392990909855107,"standard"
"LINS1",0.349601396879065,0.238428820924743,0.0397700111974888,"standard"
"NR3C1",-0.25043814541364,-0.17737636637566,0.0423624125130326,"standard"
"HELB",-0.251872299546494,-0.181347995323075,0.042427113866339,"standard"
"TRANK1",0.414363940724712,0.28659901717225,0.0448846956109777,"standard"
"TAOK1",-0.309791596955352,-0.217607157599582,0.0449783337140241,"standard"
"PXN",0.431641932156547,0.294778150822766,0.0451006825714981,"standard"
"STMN1",0.245241944413221,0.140176723814941,0.0456777374181943,"standard"
"MANBA",-0.405352480340931,-0.287513674746434,0.0468777165902896,"standard"
"ERBB2IP",-0.227177483901825,-0.160309544728473,0.0474262737072585,"standard"
"TMEM80",0.281800403332018,0.197748355921849,0.0480884102501641,"standard"
"WWP1",-0.318618682615957,-0.225562940426423,0.0481013018356733,"standard"
"FTX",0.378882498286941,0.256060389353814,0.0485192906490264,"standard"
"RIC3",-0.301458435207633,-0.212903512688284,0.0493565494128748,"standard"
"DPYD",-0.347040600018393,-0.249011692589259,0.0545011567999231,"standard"
"ZNF33A",-0.219952177015772,-0.153173719055861,0.0545868646179295,"standard"
"TAGAP",0.253643630178553,0.177561522530747,0.0579487308960823,"standard"
"PIK3C3",-0.312703192375256,-0.22506960502781,0.0582382090403533,"standard"
"TMEM120B",-0.352231556561894,-0.25214451604572,0.0582754713147074,"standard"
"TRGC1",-0.518547768072511,-0.361520380130173,0.0596496429581717,"standard"
"ZNF557",-0.41223886592617,-0.296213183357035,0.0603613814374364,"standard"
"TBC1D2B",-0.33542326887534,-0.2405608351671,0.0605759415120548,"standard"
"TSC2",0.357148205932413,0.243946257314643,0.0609344636323035,"standard"
"GPATCH2L",-0.243652888285516,-0.170172959463628,0.0633302932042241,"standard"
"KCNQ1OT1",-0.43426517225617,-0.310493181220082,0.0638200283741804,"standard"
"LYST",-0.289983115875172,-0.19952931044609,0.0640679219031541,"standard"
"FGFR1",0.252375884015352,0.180209102385308,0.0645531034677391,"standard"
"LYSMD3",0.397658250693887,0.272441660764352,0.0646473547648321,"standard"
"ZADH2",-0.359771446032035,-0.258348937631883,0.064788956097013,"standard"
"FAM111A",0.248443142977187,0.164297973955192,0.0652696303771025,"standard"
"PREPL",-0.352074639546197,-0.252028300891616,0.0653227069334203,"standard"
"PARP9",-0.415121374459292,-0.300729489736929,0.0659811052051352,"standard"
"ATMIN",0.348974274486713,0.237496746607423,0.067840102530687,"standard"
"C1orf27",0.367795450131922,0.250271781501643,0.0681908194940134,"standard"
"RBM41",0.307239301511195,0.208332870949662,0.0701954498003903,"standard"
"CHMP7",0.265137931950236,0.179156488204812,0.070749028415041,"standard"
"FNDC3A",0.281005350810718,0.194798321448021,0.0711074646976687,"standard"
"KANSL1",0.239837830653523,0.161784441070574,0.0711455951608864,"standard"
"ZNF431",-0.291944632208458,-0.209666558687837,0.0711636658646292,"standard"
"PLEKHF1",-0.256473853684922,-0.186036114547439,0.0718995783545608,"standard"
"APOL3",-0.204201737566792,-0.145366894583835,0.0730256872675823,"standard"
"CCPG1",0.233873297788922,0.15740158979599,0.0735582246910355,"standard"
"HERC1",0.27377554079328,0.187314136064908,0.0798109952069802,"standard"
"FAM228B",0.374999934721259,0.255429789853828,0.0804047682065114,"standard"
"ZNF264",-0.353345176872602,-0.254356027746822,0.0805440631842289,"standard"
"KIDINS220",-0.27672389526969,-0.192531533439474,0.0806481921199387,"standard"
"GABARAPL1",0.332421120030036,0.225578063610512,0.0818362447324689,"standard"
"SLF1",-0.313675031442581,-0.216973951222263,0.0827378338113656,"standard"
"GZMA",-0.236922604486193,-0.177234892141968,0.0847494244930885,"standard"
"RPA3",0.205831379153039,0.146421371090059,0.0853823561491084,"standard"
"GNAQ",0.299415639710849,0.203301155647933,0.0871600399253271,"standard"
"KDM5B",-0.278972335062706,-0.200193479019317,0.0871676538659257,"standard"
"EDRF1",0.317531226835832,0.216730482916718,0.0875588874014956,"standard"
"ATF7IP",-0.203474122620497,-0.141697458892843,0.0888044564217198,"standard"
"P2RX4",-0.236667301342716,-0.166547580687285,0.0892145438475027,"standard"
"HMBOX1",-0.341849538034773,-0.246847017814488,0.0897442001502922,"standard"
"ZNF141",-0.309353539045811,-0.222761784078341,0.0909457294707905,"standard"
"MCM3",-0.292657250173498,-0.208386217475705,0.0910401461403907,"standard"
"ST6GAL1",0.255378681549301,0.179183122330796,0.0910412325699638,"standard"
"TPT1-AS1",-0.249429017524538,-0.176075803601198,0.0915596180468778,"standard"
"KIF20B",0.324726728240036,0.228467914833487,0.0919691921916381,"standard"
"ADAT1",0.297759680639766,0.201132076914669,0.092040019638248,"standard"
"NGFRAP1",-0.207236581463792,-0.148855956230646,0.0922210479164059,"standard"
"ELK4",0.242511964951848,0.166313267058632,0.0923012348375477,"standard"
"TLE4",-0.214673195100677,-0.14780744339295,0.0931985900631384,"standard"
"ZRSR2",-0.284813795201786,-0.200557761343461,0.0948354902384248,"standard"
"FBXL20",-0.29302570759879,-0.210903410486589,0.0949250993936554,"standard"
"ZZEF1",0.333339858544744,0.226579264944391,0.0953070700767059,"standard"
"MKNK1",-0.286419704284775,-0.205729055733694,0.0953282074594662,"standard"
"ZNF445",0.372981896847257,0.248528318640947,0.0954361257138541,"standard"
"NECAP1",-0.351734126966617,-0.256469687163857,0.0965489439493114,"standard"
"NPHP3",-0.329277416910772,-0.237397819805337,0.0995155670946645,"standard"
"DGKD",0.274878178789474,0.18442754484658,0.100099418036055,"standard"
