"gene_ID","log2FC","beta_weight","p_weight","DE_method"
"MKI67",-1.5363099734841,-1.11313424395594,8.06211019208867e-06,"standard"
"FLT3LG",0.560385748281854,0.359889095718079,0.000434316073077746,"standard"
"GATA3",0.517039451108835,0.291384149282877,0.000727185471068895,"standard"
"TUBA1B",-0.571115332815052,-0.367263644701893,0.00124050244025467,"standard"
"CXCR6",0.815571343504891,0.547298532873126,0.0012862339920596,"standard"
"UCP2",0.234359901289898,0.138778757647982,0.00135601942707462,"standard"
"ST6GAL1",0.529856950481647,0.331449609999807,0.00283450281509522,"standard"
"TRAT1",0.374287309898913,0.228475501559295,0.00284230640601522,"standard"
"LYST",-0.459857913046225,-0.360122491098552,0.00423256454435709,"standard"
"IKZF3",-0.367393497102702,-0.296883300148989,0.00427610937795348,"standard"
"ZNF224",-0.385724762257244,-0.296139479279929,0.00465984850565086,"standard"
"MMP25-AS1",-0.289998925241432,-0.242216015061783,0.0051945783229165,"standard"
"NECAP1",-0.698197655860993,-0.532956734159329,0.00620941280357082,"standard"
"ERC1",-0.516272220247554,-0.396384108645024,0.00662362482630969,"standard"
"PASK",-0.230194673633323,-0.186036012986907,0.00691052366027784,"standard"
"THUMPD3-AS1",-0.220587028123445,-0.182384184233306,0.0069311668181907,"standard"
"MACF1",-0.239822171936492,-0.195406338744977,0.00768915454596447,"standard"
"C1orf27",0.58922090859976,0.377604285276752,0.00809687302982143,"standard"
"PPM1N",0.695015572622357,0.447899668878032,0.00817718403539276,"standard"
"HIST1H1D",-0.245889679855226,-0.193191570276326,0.00855690857296916,"standard"
"SLC33A1",-0.561732570364006,-0.438116776175881,0.00871084756422858,"standard"
"GHRL",-0.69119557546227,-0.527311009904343,0.00882547498946543,"standard"
"HIST1H1E",-0.230416677049734,-0.19149175708543,0.0096098878926468,"standard"
"JUN",0.653706445897682,0.42846381225854,0.00969944773590989,"standard"
"RHOC",0.638392168220085,0.358675857047974,0.00978232116561519,"standard"
"TRBC1",0.302148375755239,0.188287733032125,0.0101364759646201,"standard"
"ZNF136",0.715228793511865,0.452973163369542,0.0111135251787908,"standard"
"IL12RB1",0.416384311737544,0.26460075424411,0.0112017777432901,"standard"
"INTS6",-0.365691201871702,-0.284087555958299,0.0114367255948661,"standard"
"ZNF397",0.44060641340286,0.277288578972025,0.0116735312162943,"standard"
"LINC01138",0.554663686563392,0.35641198596518,0.0127781542355539,"standard"
"STOM",0.659085715474331,0.419957569276028,0.0128757723754411,"standard"
"PDCD6IP",-0.32541319098548,-0.249916126016558,0.0130365146548248,"standard"
"SUPT3H",0.487937572762578,0.306732417973551,0.0130839465874017,"standard"
"LINC00847",-0.463553631048785,-0.361351283825377,0.0132826651160861,"standard"
"GABPB2",-0.478489319095757,-0.372343164024552,0.0133757231667065,"standard"
"LNPEP",0.272613948228846,0.163748488462677,0.0140782523822057,"standard"
"RC3H1",0.519338056065815,0.337202093755424,0.0153409489584988,"standard"
"GABARAPL1",0.524125880377875,0.330283401343292,0.0153680975231495,"standard"
