"gene_ID","log2FC","beta_weight","p_weight","DE_method"
"HIST1H4C",0.868338461422688,0.325163845076704,1.24382842184579e-06,"standard"
"DPYD",-0.929703866452543,-0.683982075712786,7.49280923508307e-05,"standard"
"RABL2B",0.803667136632088,0.53782544257332,0.000140972860064183,"standard"
"INTS6",-0.567943607488139,-0.430192396185287,0.000266811578344772,"standard"
"CAPG",-0.33742871849194,-0.279584944622254,0.000343126499564782,"standard"
"SSBP2",-0.580682719318816,-0.445680582986665,0.000498267827692439,"standard"
"STIM2",-0.414378310272805,-0.321826718772878,0.000590603628999342,"standard"
"HOPX",0.307209543934198,0.195120854226607,0.000845084173646849,"standard"
"GSTK1",0.231328109801517,0.144874119114043,0.000906964555381267,"standard"
"IFITM2",-0.281763473299971,-0.221694143146212,0.00103649825126424,"standard"
"IL10RA",-0.272269221299494,-0.202367473825802,0.00117934655964965,"standard"
"GGA1",-0.390570764638719,-0.298470678743072,0.00145176115628326,"standard"
"ZBTB1",-0.397420151214625,-0.302400514527076,0.00182771622333964,"standard"
"CYCS",0.380947994211645,0.210418498153306,0.00305024578352672,"standard"
"ZNF800",-0.321286407625692,-0.253288075752432,0.00309197327473396,"standard"
"CCND2",-0.391283951668418,-0.310291138470493,0.0032730320489224,"standard"
"FAM63B",0.53640223681624,0.345741943815239,0.00334983524689526,"standard"
"SNRNP25",0.748265803246318,0.391683090440555,0.00367556755484206,"standard"
"PDE4DIP",-0.507782172271368,-0.393057151960345,0.00368436838242578,"standard"
"ZNF500",0.81823902911852,0.522369862567341,0.00373232424994902,"standard"
"FDPS",0.381293278829975,0.203972884215104,0.00411725180149556,"standard"
"FLT3LG",0.458332171843219,0.296614323697891,0.00446459181246706,"standard"
"TXNIP",0.233359097866031,0.146949650561153,0.00472696848069102,"standard"
"RANBP1",0.531231797602697,0.212713188234163,0.00596170256896793,"standard"
"CCDC141",-0.713955193056187,-0.542830666217675,0.00649943887890091,"standard"
"PIP4K2A",-0.253276433239023,-0.197701353722549,0.00670159911676946,"standard"
"TTC14",-0.206554612934757,-0.176111576617473,0.00680830525639157,"standard"
"TGIF1",-0.488961416346064,-0.386129770340147,0.007066451312148,"standard"
"FGFBP2",-0.27409426270782,-0.221547913859098,0.00723812409053506,"standard"
"DHFR",0.715256762650126,0.375589184321034,0.00813649476317415,"standard"
"PCNA",0.852141862945193,0.375262058436903,0.00863574677842981,"standard"
"ASXL2",-0.410788026277486,-0.320462507338377,0.00868903997742666,"standard"
"DPEP2",0.437688260591192,0.290410244782036,0.00958924066336118,"standard"
"MON2",0.532897082018689,0.35093945459757,0.0097250832027242,"standard"
"CCR7",-0.208267709891952,-0.180869041789448,0.0104315274467278,"standard"
"ICAM2",0.349568531178129,0.220441346620253,0.0105729200335349,"standard"
"SYNE1",0.358602389987632,0.214216383389437,0.0106480103978952,"standard"
"GPR171",0.235894077919144,0.14371528038099,0.0109043006789685,"standard"
"TAGAP",0.388454030872486,0.25323794202677,0.0112323978017224,"standard"
"HIST1H1C",0.307610978119633,0.157086030577861,0.0112809165778898,"standard"
"LINC01550",-0.405318970985339,-0.314491594439684,0.0121301254837884,"standard"
"TRAT1",0.290902056085325,0.189928796653583,0.0123430366033243,"standard"
"USP28",-0.575211607952178,-0.44308214535282,0.012512701896811,"standard"
"TCF7",-0.234028878247344,-0.190489733586239,0.0126429750549686,"standard"
"SACM1L",-0.376759486674023,-0.293833388089307,0.0130801772410848,"standard"
"SYTL3",-0.430440083738204,-0.350878451282045,0.013304393458289,"standard"
"TPP2",0.259915790546443,0.162259907536825,0.0136696307183396,"standard"
"XXbac-BPG299F13.17",0.608900807893964,0.391056950126272,0.0148559169677033,"standard"
"TPP1",-0.277906099747737,-0.22937358941364,0.0152520380342868,"standard"
"VCL",0.487180387018091,0.316815514770969,0.0159537259685096,"standard"
"STAT1",-0.258803976865937,-0.244823005949416,0.0169320026833214,"standard"
"REV3L",-0.25318091898556,-0.223755249590614,0.0170616881578977,"standard"
"BOLA3",0.710915765507338,0.399996506255762,0.0172346086276032,"standard"
"HN1",0.366898128407484,0.169259573286666,0.0174785471581472,"standard"
"TAF1",0.593419380450749,0.381455273757527,0.0176723255623795,"standard"
"TRIM73",-0.506923169542276,-0.389069762236448,0.0186054551283874,"standard"
"MRI1",-0.426704142830759,-0.343039680756169,0.019092641104721,"standard"
"ZFP14",0.442353406259753,0.279600719080251,0.0199124931286725,"standard"
"DGKH",0.594681029014661,0.381480072690967,0.0203345571517651,"standard"
"DLGAP1-AS1",0.570335767337708,0.354207674110862,0.0209555176532437,"standard"
