"gene_ID","log2FC","beta_weight","p_weight","DE_method"
"CCL4",-0.874052186585307,-0.598599311758975,4.85758442565478e-06,"standard"
"IFNG",-0.631078988098704,-0.424639619398161,0.000107871840683964,"standard"
"DUSP4",0.277608278250994,0.212535819948958,0.000114572579501704,"standard"
"CFAP36",0.36019000504859,0.270722150302811,0.000381757104173284,"standard"
"IL7R",0.460818031822701,0.322242785387223,0.000480051097322033,"standard"
"CRTAM",0.579855610288067,0.423318029172367,0.000690621433513636,"standard"
"PJA2",0.248396063443389,0.192868431910404,0.00237459681074538,"standard"
"R3HDM4",0.384257214956324,0.277152291994527,0.00313894408619206,"standard"
"SEL1L3",0.480319936737153,0.337926621801479,0.00452519770878965,"standard"
"FBXO5",-0.356910538948727,-0.228949511699752,0.00521173352011033,"standard"
"DMXL1",0.457718507800021,0.3295022289747,0.00546181765997598,"standard"
"MECP2",0.293012857066604,0.214811637358107,0.00623359986482297,"standard"
"PTPN4",-0.32641963233996,-0.224647013692298,0.00815074465359608,"standard"
"MGEA5",0.212812054324051,0.15072481451408,0.00971153387078444,"standard"
"RP11-347P5.1",0.440791572550515,0.308875816252033,0.0113812441699661,"standard"
"C1orf228",-0.323282850459344,-0.220382883664255,0.0115037518037283,"standard"
"FAM214A",-0.489306414219328,-0.340104555790293,0.0121061225023685,"standard"
"PRKX",0.204558459977352,0.161966468569745,0.0137266412345628,"standard"
"STMN3",-0.43626405507521,-0.307351042954862,0.0143805200030534,"standard"
"GNLY",-0.386474565271923,-0.263826591194735,0.0144771898446812,"standard"
"TMBIM1",0.395786426525485,0.287486714214109,0.0154953744235106,"standard"
"FOXJ3",-0.5045278380303,-0.343349004122687,0.0154979050497278,"standard"
"CRBN",-0.242146087733938,-0.160259016005767,0.016027579889729,"standard"
"DIP2A",0.351827654282187,0.252973490845472,0.0162166305645951,"standard"
"RPS6KA3",0.242571972514218,0.186921639884822,0.0165241614101322,"standard"
"EXOSC6",0.347346071467732,0.25354843543104,0.0172273126613769,"standard"
"TMEM106C",-0.211557767900515,-0.131025828611651,0.0180474556462758,"standard"
"TOX2",-0.434210721073497,-0.289581895736716,0.0185775028736982,"standard"
"CLEC2B",-0.207923773432776,-0.125518040722258,0.0186521160619243,"standard"
"MAL",-0.243922149808411,-0.167893111343554,0.0191692802466676,"standard"
"EZH2",-0.200165175028294,-0.127376610119731,0.0195374153789634,"standard"
"FAM126B",0.355890769132866,0.261106607203793,0.0200818828861522,"standard"
"MED23",0.388896908973558,0.280156597606474,0.0210178529255133,"standard"
"CPNE1",0.212884830874314,0.148930409629283,0.0210238934238238,"standard"
"MKNK1",0.276339956967945,0.209155563977049,0.0214876111585944,"standard"
"STX7",0.278361107655127,0.21220474703601,0.0216922553522168,"standard"
"SATB1",0.232339876625648,0.170045524900164,0.0236469273684728,"standard"
"KAT6A",-0.299289994837547,-0.196180254096258,0.0237745038376025,"standard"
"PYHIN1",-0.364845379034634,-0.244824039716275,0.0243000167970487,"standard"
"MED13",-0.372002895220587,-0.251356708169383,0.0243222524946686,"standard"
"APC",-0.360023397274362,-0.23917033865818,0.0257945802838341,"standard"
"CD44",-0.238441062051462,-0.159978752080655,0.0261811532671533,"standard"
"RASGRP2",-0.295585346695398,-0.193716808818247,0.0263954173625087,"standard"
"ESCO2",-0.309181320507653,-0.176413051079665,0.0265162820420329,"standard"
"MGA",-0.421920014601784,-0.280523815461642,0.026681561404025,"standard"
"GADD45A",0.33156895839925,0.250870973826036,0.0280408510312582,"standard"
"CCDC50",0.300894963554114,0.24128273905959,0.0307623628756948,"standard"
"SOCS1",0.273668000800878,0.204959772958506,0.032968405419089,"standard"
"ZC3H6",-0.377558481331761,-0.258107399659923,0.0347438199976442,"standard"
"USF3",-0.383273824868815,-0.256085476094741,0.0366213151478739,"standard"
"PPWD1",-0.308499033883024,-0.208084137553544,0.0372493115627523,"standard"
"TXK",0.404163665626869,0.273411197212378,0.0376442488942563,"standard"
"DPH5",-0.260933812295966,-0.175432213393375,0.0384177859094859,"standard"
"GBP5",-0.233982434785685,-0.157384473080753,0.039161975833103,"standard"
"PEX1",-0.413068872631811,-0.278033542908867,0.0400646309776097,"standard"
"RAB37",-0.2624576577633,-0.18338462243495,0.0404870589308186,"standard"
"AQP3",0.2832830896776,0.204158360976179,0.0425545312951547,"standard"
"NAA16",-0.378443400686867,-0.252031911953401,0.0427830742180574,"standard"
"PGGT1B",0.328316843292103,0.242239292450526,0.0432947208314997,"standard"
"REG4",-0.238003560490286,-0.155971816515061,0.0436961643559871,"standard"
"XCL1",0.224125276383822,0.163835582790632,0.0438158569040377,"standard"
"SETDB2",0.318568866740541,0.232143638197684,0.0444153307069415,"standard"
"MAPKAPK5-AS1",-0.275527123187588,-0.181356867670155,0.0446832472752295,"standard"
"ARID1B",0.326219902456523,0.23967426362857,0.0451228251275478,"standard"
"ZC3H4",0.296140951614599,0.213533140895272,0.0465850201446405,"standard"
"TRPM7",-0.30718520946143,-0.198965105363528,0.047779075526954,"standard"
"XCL2",0.381514926681668,0.282655162867136,0.0485319398599642,"standard"
"CTD-2020K17.1",0.242628379017823,0.184868594872165,0.0522239771866995,"standard"
"IL4R",-0.232912807955901,-0.153351616214862,0.052962648319085,"standard"
"STAP1",-0.386292647985144,-0.264596767080727,0.0533301815899973,"standard"
"TRIM52",-0.387854851755427,-0.265926468956112,0.0533626647574945,"standard"
"TTC17",0.268269459622164,0.197200506470736,0.0555854620201297,"standard"
"RLF",-0.326257042437816,-0.216761060730071,0.0556532905497696,"standard"
"CBWD5",0.297627639220963,0.219970071676044,0.0581704889167981,"standard"
"TIMD4",0.308708558666954,0.221127002892443,0.0581765249210056,"standard"
"APOL6",0.256017925392074,0.189968047395197,0.0584928272909561,"standard"
"PCMTD1",-0.280214128567458,-0.191213234925784,0.059201319356604,"standard"
"HERC1",0.246431876562876,0.19123849715033,0.0597330913159879,"standard"
"CLECL1",0.275530671939312,0.21613004227007,0.0601703758253479,"standard"
"CNOT6L",-0.240919827531858,-0.156996661515599,0.0626502532954841,"standard"
"MXD4",-0.255410737566885,-0.169235020862275,0.0651514215652044,"standard"
"UBE2H",0.243596808019206,0.186558355166611,0.065488622421336,"standard"
"PRKCQ",-0.289674457816524,-0.188342197485426,0.0658390782083134,"standard"
"PRKCDBP",0.204461490545776,0.186734606127177,0.0664478107459024,"standard"
"RPRD2",0.299747691095332,0.218251908536833,0.0679386360774972,"standard"
"MDM2",-0.284227676476885,-0.174564295767074,0.0683431516584896,"standard"
"TDRD3",0.259105706597986,0.18990409687644,0.0689890354943208,"standard"
"FAM21C",-0.305135503749084,-0.202537168832498,0.0694034203373777,"standard"
"GTF3C1",-0.3317999334892,-0.220295833028762,0.0740921542178987,"standard"
"SNX18",0.26694341721067,0.197400886889346,0.0752068751749092,"standard"
