"gene_ID","log2FC","beta_weight","p_weight","DE_method"
"CCL4",-1.27374806273126,-0.896693090863828,3.07054310636604e-09,"standard"
"IL10RA",0.408268511343275,0.284847032420627,0.00107039912601354,"standard"
"CCL3",-0.531716166826119,-0.441824648283275,0.00138894841662505,"standard"
"TMBIM1",0.568180246733904,0.391602823499126,0.00181725489638226,"standard"
"CD9",-0.636556434594598,-0.435993466293294,0.00192953027782051,"standard"
"ASAP1",0.411970217309438,0.284357715508725,0.00351254622005522,"standard"
"XCL2",0.635039373190298,0.435265946795071,0.00421371864078935,"standard"
"CLSPN",0.277218705662596,0.188341704283676,0.00464258128012077,"standard"
"FSCN1",0.65013737261733,0.457457345034982,0.00480850933347249,"standard"
"RPS6KA3",0.331689533170832,0.237200443516754,0.00559343384737295,"standard"
"PTPN4",-0.388223236330402,-0.273276529873153,0.00588347196690154,"standard"
"PRKCDBP",0.418143519244826,0.299717208693161,0.00736632509331946,"standard"
"ATAD2",0.249293364963591,0.172031318557204,0.00743224720471892,"standard"
"LRRC75A",-0.528537662169531,-0.378227413586487,0.0079871610795944,"standard"
"CEP78",0.30514584090011,0.209315890025542,0.00838866278398324,"standard"
"TMEM2",-0.540670217320729,-0.387261023756901,0.008574893927817,"standard"
"LYST",-0.30023327484629,-0.215900359647769,0.00858860019907721,"standard"
"USP15",-0.291498464868681,-0.197999632479115,0.00906020249232034,"standard"
"ATXN7",0.386573440243956,0.271299159244968,0.010172107556093,"standard"
"TMEM263",0.386573440243956,0.264582085240566,0.0101856919978237,"standard"
"ITM2A",-0.240852420798901,-0.145906521824736,0.0110806266292504,"standard"
"STAG3",0.529627576961524,0.372875396564716,0.011564366885003,"standard"
"LINC00869",-0.472992855023131,-0.338671850207568,0.0117780985665034,"standard"
"SLAMF7",-0.370642349588418,-0.260228441119789,0.0130621901774875,"standard"
"PTMS",-0.287544067580059,-0.198465016097257,0.0134531957102612,"standard"
"ZBTB43",-0.517774320692357,-0.376268783505355,0.0149036283319012,"standard"
"MTRNR2L8",-0.452779371901742,-0.313143432081807,0.0152952697766929,"standard"
"MARCKSL1",0.31429453115134,0.224038800035973,0.0158831838746967,"standard"
"IFNG",-0.408201421564465,-0.292335624910094,0.0163919555124814,"standard"
"GTF3C1",-0.479702200029303,-0.345175926776869,0.0189255204216937,"standard"
"FBXO32",-0.534769615881045,-0.384489349020947,0.0207186555188334,"standard"
"PILRB",-0.509678634918215,-0.366728426788815,0.0209311059757291,"standard"
"SYNRG",0.222763413313006,0.149642056461958,0.0217059097299417,"standard"
"ICOS",-0.243010396908159,-0.17045114051958,0.0218605077468063,"standard"
"ERBB2IP",-0.330740096461532,-0.227560927820146,0.0219508071176985,"standard"
"BATF3",0.259254610179504,0.173623770182875,0.0222511700526831,"standard"
"RP11-347P5.1",0.462522293477255,0.313902603170833,0.0228824047533052,"standard"
"DUSP16",0.376657971378874,0.259029675286994,0.0229025410880837,"standard"
"IQGAP2",-0.20478683167535,-0.141837843570152,0.0238439181987583,"standard"
"ZBTB38",-0.33701312412105,-0.244501650371519,0.0243090170267823,"standard"
"CAMK1",0.281584183936938,0.199203520086814,0.0244507474627098,"standard"
"MIA3",0.280508380748562,0.189715475943655,0.0245358125981194,"standard"
"BRCA2",0.23145437357705,0.179213402428513,0.0248111432273133,"standard"
"IL4R",-0.289184599030435,-0.205814248211269,0.0249262578712399,"standard"
