"gene_ID","log2FC","beta_weight","p_weight","DE_method"
"CCL4",-0.980369047901474,-0.764289624265032,1.57081816371882e-05,"standard"
"TMEM245",-0.589340941231731,-0.427192678421976,0.00062519058118656,"standard"
"LINC00847",0.643978369932005,0.433914513878431,0.00072951849515844,"standard"
"GNLY",-0.591443484777377,-0.465504326235473,0.000775567274847431,"standard"
"TIPARP",0.533983647348442,0.351043548428638,0.000859921867388664,"standard"
"MIR4435-2HG",-0.508492634339364,-0.376780971679991,0.000911050328040413,"standard"
"GIMAP4",0.283080348035552,0.193429778178842,0.00103691641932817,"standard"
"SLC16A3",-0.561890962946709,-0.422224417827155,0.00133570236688867,"standard"
"UTS2",-0.710149413073186,-0.525489065324674,0.00136500975568993,"standard"
"SELL",0.236857870334052,0.161800476364615,0.00151125758107843,"standard"
"ITCH",0.773582696552221,0.517598126891139,0.00151223217338117,"standard"
"TIMP1",-0.573143713703929,-0.412143820384908,0.00179757292271309,"standard"
"FBXW7",-0.579993768972478,-0.433713243340582,0.00181509617689901,"standard"
"MT1E",0.341118125515192,0.191868069971784,0.00210000036467635,"standard"
"KRT7",-0.531420965302549,-0.381318230586072,0.00264730133628022,"standard"
"TIGIT",-0.48109122245691,-0.360642215226468,0.0033267033283811,"standard"
"FCMR",0.471245211629309,0.321255141649024,0.00355884845340835,"standard"
"GOLGA4",-0.251033816152236,-0.192155307309884,0.00415401256964017,"standard"
"ISG15",-0.265002637529401,-0.187525776013113,0.0042510924784456,"standard"
"NOSIP",0.234696066379038,0.159535191158824,0.00442193136295199,"standard"
"GALK2",0.61229291993792,0.398458154574852,0.00464392775051138,"standard"
"IL32",0.223144166653204,0.133620813229143,0.00493785698432571,"standard"
"TPST2",0.345345699518517,0.226531450012445,0.00504877600852332,"standard"
"PLSCR1",0.548162582518204,0.361291344349728,0.00533639445246393,"standard"
"IFNG",-0.529227450152753,-0.396672806142833,0.00560140844641767,"standard"
"GATA3",-0.314624730350301,-0.228776627637551,0.0065596847888304,"standard"
"ELMSAN1",0.422364559420548,0.267584468947685,0.00710233026929056,"standard"
"C6orf106",-0.538252169299269,-0.398014321816193,0.00712730444611273,"standard"
"DCAF5",0.482360524122458,0.31730780060381,0.00749053975282151,"standard"
"RBL2",0.309757843193125,0.205767274229954,0.00787947529869699,"standard"
"MTRNR2L8",0.466108366635718,0.305429293845408,0.00840052191615613,"standard"
"FYN",-0.248369370244863,-0.199710760027683,0.00981685956083142,"standard"
"ACTN1",0.542516019377062,0.357167929219305,0.0105535339569393,"standard"
"GBP2",0.223037657845682,0.142111071952665,0.010605938311278,"standard"
"CCL3",-0.49399868271404,-0.40547362736775,0.0106824254573192,"standard"
"TTC17",0.473615629153151,0.31483149054395,0.0107947225326946,"standard"
"MGA",-0.591471953496427,-0.439413571351608,0.0108921832592313,"standard"
"APOLD1",0.508164514586285,0.331861525312058,0.0116121030703837,"standard"
"SLC5A3",0.381209147607183,0.24833718912355,0.0127801772812047,"standard"
