"gene_ID","log2FC","beta_weight","p_weight","DE_method"
"CCL4",-1.18978361523971,-0.736924504355158,5.9985919919034e-06,"standard"
"RPRD2",0.618259748593924,0.481312207365495,0.000438954785814379,"standard"
"CEP350",-0.420532638610719,-0.244647923925581,0.00116633574261547,"standard"
"AHSA2",-0.926384024418353,-0.622421777796372,0.00170549432796841,"standard"
"CCL3",-0.799981940468242,-0.462846196554365,0.00193678263151494,"standard"
"ARID5A",0.241127067539964,0.201559770100024,0.00296953371161702,"standard"
"LYAR",-0.410448064282553,-0.218965939666805,0.00405156596304792,"standard"
"CTSS",0.26656506680952,0.207876856538969,0.00413109225765254,"standard"
"ZNF708",0.531224858612127,0.409446679753892,0.00423724462617279,"standard"
"C1orf56",-0.467512689897284,-0.333531167441765,0.00458064224485534,"standard"
"PHF21A",0.488998575936384,0.384061104221739,0.00570807300924073,"standard"
"CCDC88B",0.401941841667161,0.326439873453389,0.00572492230653695,"standard"
"SCRN2",0.453472142307243,0.365979808922573,0.00700658189734025,"standard"
"LAG3",-0.419210077868911,-0.24142324916182,0.00741171433820554,"standard"
"HERC1",0.3570876058829,0.325956555931329,0.00827766464288242,"standard"
"CCDC50",-0.793164753748149,-0.438195666059624,0.00870044172729493,"standard"
"ELK3",0.339477754720507,0.295648558301466,0.00886004507265685,"standard"
"UBE2W",0.449470211749746,0.360664672460366,0.00936938859109773,"standard"
"HCG18",0.407355337853525,0.318067061268174,0.0098975063194891,"standard"
"USP1",-0.363363832761247,-0.156105594445248,0.0104004925472305,"standard"
"ZNF302",0.443589539025652,0.328394559664517,0.0108800477635493,"standard"
"GPATCH2L",-0.480375138071666,-0.282269381071286,0.0113708194154342,"standard"
"POLD4",0.477890694900459,0.371592575276485,0.0113931819494897,"standard"
"KLHL6",0.429686832150065,0.344329085317842,0.0136105694685758,"standard"
"RAD21",-0.352233042531269,-0.122500962032462,0.0142767595160038,"standard"
"GABPB2",-0.692240597389547,-0.416738124014655,0.0145284780157322,"standard"
"CHD9",-0.502480498350608,-0.311979033816705,0.0145742891874704,"standard"
"FAM129A",-0.40373650258306,-0.193699352752204,0.0150151592211092,"standard"
"MT2A",-0.264668250589546,-0.108418881779122,0.0150307752316313,"standard"
"RASGRP3",0.325400286794167,0.297124332658807,0.0154270078388552,"standard"
"ZNF518A",-0.47252727624898,-0.274084515674334,0.0154479633774312,"standard"
"IL10RA",0.293007470113996,0.233310121430421,0.0163790571945754,"standard"
"RRBP1",-0.496178544313626,-0.260880549380811,0.016461228984289,"standard"
"RP11-382A20.3",-0.477907127259634,-0.238694917487795,0.0189403050324745,"standard"
"CKS1B",-0.34179230795148,-0.140549159851853,0.0196465937474632,"standard"
"DTYMK",-0.356658890213275,-0.139755835571197,0.0208518336049117,"standard"
"DUSP16",0.336238594616331,0.284472386063624,0.0215002274334254,"standard"
"PRELID1",-0.247038392248426,-0.0866012295932116,0.0223237795251131,"standard"
"RP5-1028K7.2",0.23512275109267,0.194168130389631,0.024163495105916,"standard"
"CHFR",0.308832437275679,0.26566030721551,0.0244526293802061,"standard"
"HSPB1",-0.344235742200156,-0.176759933257608,0.0250985474391092,"standard"
"EDEM1",-0.634584034357953,-0.390506609401766,0.0255526559829588,"standard"
"SMYD4",0.318886101939602,0.28136758026166,0.0256062598233314,"standard"
"NBR1",0.324773981144701,0.269266650011271,0.0261809410388538,"standard"
"HNRNPH1",-0.256845076502085,-0.145857077103908,0.0265822786050005,"standard"
