"gene_ID","log2FC","beta_weight","p_weight","DE_method"
"XCL2",1.1217223305532,0.764118443195405,3.07845952334612e-07,"standard"
"GNLY",-0.792363863298217,-0.556908881046706,6.86056432584118e-07,"standard"
"XCL1",0.553177626044603,0.365039574087678,2.57687013280535e-05,"standard"
"ZNF302",0.627690753806394,0.423954115424319,8.3983317894374e-05,"standard"
"TMEM154",0.709583556462706,0.471908021878951,0.000131704221279127,"standard"
"CLSPN",0.348730702388144,0.228225177523463,0.000222871121663145,"standard"
"NME1",0.261259699080549,0.162742898474098,0.000512728263434048,"standard"
"PPP1R14B",0.318188572999826,0.201450075137263,0.000538396527059074,"standard"
"FAM214A",-0.707501771464997,-0.516159998034047,0.000767914699781896,"standard"
"IFNG",-0.524402432063257,-0.384911607544551,0.00101113959705084,"standard"
"TTC39C",0.315014972157228,0.188705338015706,0.0023479510755461,"standard"
"GIMAP2",-0.38040438384107,-0.274096803547148,0.00264427804186375,"standard"
"ZBED2",0.590417469428454,0.413613500349509,0.00294361163953668,"standard"
"EXOSC6",0.489278254046768,0.316263117828743,0.00322217072892425,"standard"
"CYCS",0.200485210631037,0.118973854617543,0.00349921151960474,"standard"
"GADD45B",0.585170898210225,0.380871413788192,0.00367900900930301,"standard"
"PCNA",0.273291972382062,0.154517733857826,0.00369488820477097,"standard"
"GOLGA8B",-0.553345754121296,-0.40630971585331,0.00370624852425232,"standard"
"IER2",0.223962815661051,0.141272648839564,0.00375496073434477,"standard"
"TEX30",0.245267855651734,0.140064399197855,0.00543801901334025,"standard"
"FGFBP2",-0.252539527868344,-0.182551651585356,0.0054442174535562,"standard"
"CLN8",0.541161675640725,0.357585728417155,0.00645396870748184,"standard"
"IL2RA",0.317500775473661,0.212622849257684,0.00677652761767418,"standard"
"SLIRP",0.237135962538142,0.124079371092706,0.00678370613722113,"standard"
"HSPE1",0.213452240693595,0.101934672134489,0.00695918962362425,"standard"
"FBXO11",0.471468369580322,0.302719086220987,0.00787206509384915,"standard"
"CBWD5",0.472527228373461,0.305992634849251,0.00791587699549271,"standard"
"MYO9A",-0.545966223755698,-0.408969560700276,0.00793508318884694,"standard"
"MIR155HG",0.430408041739556,0.300082263230612,0.0080971414871808,"standard"
"ZMYND11",0.435425970450111,0.288198479110749,0.00859429316126619,"standard"
"GPRIN3",-0.236977184575834,-0.175999040259058,0.00873477379717522,"standard"
"FABP5",0.213542901512435,0.106969618565726,0.00876078231274069,"standard"
"DZIP3",-0.38618474350293,-0.29135569394508,0.00915784020931468,"standard"
"YPEL1",-0.420199008631605,-0.318994848085025,0.00949766536225797,"standard"
"DCTPP1",0.244919819936666,0.140465845336478,0.0100225956060642,"standard"
"JAK2",0.534204124928285,0.346241406535635,0.0101598174080349,"standard"
"ASH1L",-0.224286462639651,-0.169939218849202,0.0109933638593,"standard"
"RIC3",0.421195163099098,0.282955036957583,0.0114313162942397,"standard"
"MCM3",0.244858441978644,0.151669017468078,0.0119392607042486,"standard"
"FEN1",0.236247728771967,0.13934496499776,0.0157759257977689,"standard"
"NSRP1",-0.243668387174794,-0.186653371574482,0.0167067419230534,"standard"
