"gene_ID","log2FC","beta_weight","p_weight","DE_method"
"XCL2",0.926683322357079,0.664081801213114,1.00871077114255e-05,"standard"
"IFNG",0.632468488005879,0.46205508095526,3.49068115196825e-05,"standard"
"XCL1",0.405556271733995,0.323962806526573,0.000100925194327239,"standard"
"CCND2",0.259497331088341,0.199641705578149,0.00138648812723147,"standard"
"GNLY",-0.477867041039393,-0.346966104337548,0.00166793519505219,"standard"
"GZMB",0.224410054299456,0.223713808231674,0.0018239957452921,"standard"
"ZCCHC6",-0.433268062312787,-0.28813789293835,0.0023651273861193,"standard"
"ZNF121",0.578625616268466,0.412096541880586,0.00239929956230072,"standard"
"ZMYM5",-0.474710380192114,-0.321851083848247,0.00242194188998531,"standard"
"PTPN4",-0.390189749736263,-0.269762345839547,0.0027385646437977,"standard"
"TOR1AIP2",0.366509136841254,0.268809701661831,0.00274553425478567,"standard"
"DIAPH2",0.513406968638487,0.372993589775651,0.00291780724056265,"standard"
"PTPRN2",0.334080297539692,0.25293500694189,0.00350228968543845,"standard"
"ITM2A",-0.25965417855114,-0.154580949259984,0.00357814522405109,"standard"
"TSC22D3",-0.508405684966897,-0.345492340423114,0.00470492785350215,"standard"
"TPRG1",0.291297334421137,0.23597919528773,0.00488668046895752,"standard"
"NUDT19",0.503833232067746,0.362737097269108,0.00548037583497956,"standard"
"SUN2",-0.269195866829234,-0.172249449898275,0.00570333245782135,"standard"
"GIMAP6",-0.418995860358401,-0.285487125033746,0.00682296413514482,"standard"
"DGKZ",0.256009595575704,0.19525521831297,0.00685003959573014,"standard"
"FAM214A",-0.554101537016396,-0.384835899748452,0.00707135488481175,"standard"
"SLC3A2",0.297402875264586,0.221088556034029,0.0071687848992305,"standard"
"ZFP36L1",-0.268305930752067,-0.175381285300409,0.00895525906291644,"standard"
"EXOSC6",0.382749777848465,0.279578859243602,0.00898728913030526,"standard"
"DOCK11",-0.384216924007643,-0.259126391505588,0.00909153668522053,"standard"
"TMEM2",-0.494923601081622,-0.336269797082625,0.0103309524438872,"standard"
"DDIT4",0.214714248105123,0.161351912104486,0.0103942770304451,"standard"
"HSH2D",0.309828617312735,0.224697203600179,0.0133648609413992,"standard"
"GLIPR1",-0.336256777355561,-0.217210591246974,0.0137493144476689,"standard"
"NLRC5",-0.367404065731933,-0.245312753256853,0.0141921138667219,"standard"
"FOXN3",-0.297542512528756,-0.200024520206529,0.0173997944011512,"standard"
"SOX4",-0.489727751358046,-0.320353229162554,0.0174798501354873,"standard"
"CDK13",-0.352974172300495,-0.23232682886412,0.0176431524453928,"standard"
"PPP3CA",0.26000413908073,0.192579535563942,0.0185190735475236,"standard"
"SEL1L3",0.419136067492464,0.295643284369138,0.0190096961162758,"standard"
"IL2RA",0.242889889107162,0.18124766053014,0.0204610928577516,"standard"
"FAM134B",-0.398816538433626,-0.274130200421415,0.0209111524251432,"standard"
"TPP1",0.222330033174926,0.164795285520628,0.0210328677504603,"standard"
"PDE4DIP",-0.351832040185599,-0.235348985651397,0.0224736691648225,"standard"
"GADD45B",0.390527388862702,0.28675977274501,0.0242801587480107,"standard"
"AC004951.6",0.40787124139665,0.294500233531691,0.0253258833419693,"standard"
"ZFC3H1",-0.266076913830294,-0.17184918762027,0.0260081677337436,"standard"
"DDIT3",0.401169520963015,0.289547284621007,0.0264234753607944,"standard"
"CREBBP",0.264868146202552,0.193794592915392,0.0267809471962415,"standard"
"BHLHE40",0.21632633839387,0.158318149510584,0.027662949516387,"standard"
"MARCH9",0.404374689423364,0.292935603982372,0.0282700178291358,"standard"
"ZNF302",0.351159273676457,0.246986855593002,0.0284598438937272,"standard"
"CD44",-0.253078038170325,-0.165336380377878,0.028744766732284,"standard"
"HBP1",-0.415983969826296,-0.29104478961399,0.0297733257462181,"standard"
"TMEM154",0.393498507610087,0.287040929673703,0.0301814684544689,"standard"
"SORL1",-0.319444182735837,-0.217017818983612,0.0333044650526631,"standard"
"RP11-138A9.1",0.371607697409879,0.274454168669635,0.0335580680672222,"standard"
"CISH",0.354850640881899,0.265705762803986,0.0341616232233469,"standard"
"LRRC75A",-0.377330538422404,-0.265821688781087,0.0348039153458095,"standard"
"CYTH1",-0.207229716488631,-0.135035128254231,0.0364380742645896,"standard"
"C12orf76",-0.364522762121783,-0.246686750820792,0.0379708185176574,"standard"
"LYST",-0.236927124166674,-0.148103570861142,0.038293282811622,"standard"
"TNFRSF18",-0.517081371043435,-0.335423923665683,0.0385767160674052,"standard"
"HECTD1",-0.257447936514885,-0.162315378079583,0.041094654708867,"standard"
"TRIM22",-0.419376435003181,-0.281056157270054,0.0423312861631977,"standard"
"KLRB1",-0.480512706210032,-0.334877337415045,0.0428495066100218,"standard"
"SOS1",-0.269973978134878,-0.16737216476588,0.0432555743005421,"standard"
"EPSTI1",-0.331515744364323,-0.218812734469722,0.0436101555393708,"standard"
"INO80D",-0.405413080390443,-0.269606332498012,0.043711961105734,"standard"
"EP300",0.268059263030047,0.196389853470161,0.0439285811659179,"standard"
"ITPR2",-0.278228009073763,-0.181073494507565,0.044738196120061,"standard"
"TRGC2",-0.333433129360091,-0.208088887888556,0.0451222537696183,"standard"
"DIDO1",-0.29496856886493,-0.186169767670239,0.0474856404735736,"standard"
"STMN3",-0.357882776194181,-0.252071383956458,0.0493298114254977,"standard"
"CLK3",-0.227854373006392,-0.151388332409952,0.0500422754686996,"standard"
"SFMBT2",0.379486990839465,0.272455258106509,0.0510865128484074,"standard"
"PICALM",0.286675755500689,0.207536360527814,0.05240089620595,"standard"
"KIAA0319L",0.331329686523657,0.240046909940075,0.0535739889142513,"standard"
"GOLGA8B",-0.367892053460763,-0.249663040655496,0.053662939044069,"standard"
