,ARID1A,BTLA,C10orf54,CBLB,CD3D,CD5,CDKN1B,DGKA,DGKZ,HAVCR2,LAG3,LCP2,MEF2D,PDCD1,RASA2,SOCS1,STAT6,TCEB2,TMEM222,TNFRSF9
FAM132B,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
HDAC4,0.0,0.0,-0.0,0.0,-0.0,0.0011763140789734906,0.0,-0.002713801972429468,-0.004560473837890276,0.0,-0.0019957594914514214,0.005184167629501667,0.0,-0.0,0.0,0.003009921604376778,-0.0,0.0,-0.0,0.0
ANKMY1,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.006833871344788485,-0.0017039877711173001,-0.0,0.00024855958179329505,0.003938670759240235,0.0077137404885911694,-0.00408189989456322,-0.004390088303121932,0.0009903148911762942,-0.0,0.0,-0.0
CAPN10-AS1,0.0,-0.0048317938237090385,0.0,-0.0,0.007269828453262866,-0.0,0.0028230341588453764,0.0,-0.0,-0.0020852370089236016,-0.0,0.0,0.0,-0.0,-0.0,0.0019338759015432889,0.0,0.011396640767260716,-3.23491622510954e-05,-0.0
SNED1,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0013879935428590666,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
MTERF4,-0.031245147787549655,0.0,-0.0,0.013905058165311762,0.006214786688858708,-0.0,0.009362931170973327,-0.0032409597096963497,0.0115868007922293,0.014087802811220324,-0.030244267790757756,0.011319127254241435,0.017956083454908275,-0.0031454293335624116,-0.0,0.018037550112905105,0.021097467555214827,-0.0,-0.0,0.008480478747902555
PASK,-0.027569912439779486,0.05571252899066662,-0.03028556821427403,-0.04219931808751547,0.04633141071987438,0.026125138859853153,-0.012191944827100116,-0.019843388424489513,0.06832724483298327,-0.015265756410926127,0.0395985561998422,0.029724574158502676,-0.048817350442000515,-0.009063518730506516,-0.008607788572308595,-0.033512030095952904,0.04304723067126614,-0.017620358453986785,-0.019964454055258513,-0.0011891235418986599
DTYMK,-0.015209892062452537,-0.03719489122037634,0.0,0.011771395391425825,-0.11271668454206542,0.008476592672519828,-0.04246716889341217,-0.004424549079165195,-0.0,0.021960540458752068,-0.09290345873678567,-0.08126802723342867,0.02746751021856172,-0.009393902778741354,0.0,0.048177110416723956,0.0,-0.016631565395985048,0.027754811416165006,-0.0051039746213629444
AC133528.2,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
RTP5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
AC093642.3,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
RP11-341N2.1,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
CRBN,0.0,-0.0,-0.02051012684007819,-0.046097260030896134,0.0038068389471831118,-0.012479372025429258,-0.0184826023518552,-0.010933377997587217,0.000574562632993763,-0.004067671893891466,-0.0006558302566779375,0.012662252365205637,0.016830645145308448,-0.0343934779937991,-0.005153367714086799,-0.01787274985493382,0.0018486302775193183,0.0,-0.004249502635648744,-0.0489078589294482
LRRN1,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
ITPR1-AS1,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
BHLHE40-AS1,0.0,-0.0013346420493289362,0.0,-0.0,-0.0,-0.0,-0.0,0.005567425954540634,0.0,0.0,-0.0,-0.0006659532709538612,0.0,0.002289458352681663,0.0,0.0,-0.0,-0.003815905556593192,0.0,0.016643809727635413
BHLHE40,-0.02920506165702379,0.01140339704904972,-0.011384755859162857,0.02706122643718252,-0.011914362490396029,-0.0020993408484598726,-0.015438459476941477,0.0,-0.0055635414368258975,0.014459942345186917,0.020196316750219205,-0.018767562295721664,-0.010725576555940896,-0.006679321180612755,0.01756954093542036,-0.010674759458445007,0.00718787757041299,0.027875488717728325,0.03213331160802573,0.02458618657166021
EDEM1,0.0,-0.005509051431258739,0.0,0.005518731564559628,-0.00623717673945798,0.022419146087830518,-0.0,0.0,-0.02212778395862243,0.0,-0.020094006144680744,-0.019163407985517095,-0.0,0.003056746628448666,-0.0020323675340147476,0.001696306724624818,0.004534080134366369,0.0,-0.00010325641594769716,0.0027361537184207945
SRGAP3,0.013159590852661666,0.010364047631482617,-0.0,-0.0,0.0,0.007952276942245977,0.003767512327935826,-0.001110111246384854,0.00698541226390018,-0.026915346471616086,0.017624278809053796,-0.008733976491990375,0.018990917359151368,0.00936886289684144,0.023643698128505503,0.021355852529034953,-0.0,-0.018542922903490636,-0.0,-0.015921953154188966
RP11-380O24.1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
THUMPD3-AS1,0.0,0.02581573740190584,0.039626420510863146,-0.025518658127148715,0.025536926797978157,0.023769421222332977,-0.0,-0.011971328215584207,-0.010823362793460514,0.008350554107472223,0.005875636784493492,0.028344707308413625,-0.011961255198402613,-0.014001811095230387,-0.05018880667690725,0.04450668669454222,-0.0,-0.0,0.0,-0.011400923368058065
SETD5,0.0,-0.005969681891651977,-0.010325231980544325,-0.00288428830820553,-0.00876550499363682,0.0017268925039819801,0.006008061674031248,0.00025250649944516074,0.0014702285229159417,0.03063456521990689,-0.017939279723786367,0.0,-0.01669367849680233,-0.025087329852140888,0.0,0.0032910011111361623,0.0170638902230321,-0.0,0.016105024179603935,-0.003343027379505099
LHFPL4,-0.0,0.001893257758273036,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.003560705130933725,-0.0
CAMK1,-0.011739720772963723,0.0,0.04156039775258691,0.055439641986337475,-0.02457447789971705,0.05383147874212265,0.016118102040376985,-0.0005046986639854063,-0.005454989597837527,0.018923245508996198,-0.004658781429389721,-0.042366164766854286,0.028116126197565934,0.01967577683235557,0.045564432834650746,0.0,-0.0037941769604149488,0.029951793756716274,-0.0,-0.027691209147778922
TTLL3,-0.0017600580326278383,0.0,0.0,-0.0,0.0007630363733231092,0.004497563199348145,-0.004322360559742806,0.0,-0.006832245241992561,-0.0,-0.0,-0.0,-0.000503548103531158,0.003933588183844468,0.0,-0.0,-0.0001388142129192371,-0.0,0.0,0.0013574741918312605
IL17RE,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
CRELD1,0.0,0.0,-0.0006601896620952854,0.0,0.0,0.0,0.0,0.0013235799372611557,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.001509136537194733,0.0068658955486975625,0.0,-0.0018852686833715753,-0.005257142011148588
RP11-1020A11.2,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
AC022007.5,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
IRAK2,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.002982757505671062,-0.0,-0.0
LINC00852,0.0,-0.0,0.0,0.003381745125624434,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.00027016925267577435,0.0
GHRL,0.0,-0.003728952210976787,-0.006561079739323449,1.4229941885230731e-05,-0.002943402685320445,0.0,-0.0,-0.0,0.010694041293797179,-0.0002450385692481251,-0.0,0.004634016401595954,0.0,-0.016101247362072135,-0.0,0.0,-0.0,0.0,-0.0044590503416225315,0.0
MKRN2OS,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
IQSEC1,-0.003674258665499196,-0.0066523876715579005,-0.0045352123348525,0.0,0.001831185549403877,0.012694460500028065,0.008236843267844662,-0.0,-0.0,0.0,-0.003002728172835589,0.0069370265653827595,0.0008482796309947704,0.0005415696813453488,-0.004550465680573978,0.0,-0.0030432083948555163,0.0,-0.0,0.0
FBLN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNT7A,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
AC093495.4,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
XPC,0.0,-0.0,0.0,-0.0,0.0,0.01482898446400218,-0.0008976830296332494,-8.509156443287968e-05,-0.0010522158576583417,0.000328627348340732,0.004997032248648252,-0.0,0.013502727144362514,-0.0,-0.005780142971554925,0.0,-0.015302351236144587,-0.0,0.0021453778588513047,-0.0004372666683651671
SLC6A6,-0.0,0.0011042347543588934,0.0,0.0023264366732075495,0.006014573377691198,-0.0036185532130135626,-0.010270291364429257,0.003507349902555762,0.0,-0.0030457172091818553,-0.010085561706641091,0.013871888716779359,-0.006174771378469531,0.0,-0.0,0.0,0.00069460420936003,-0.0076136946812575155,-0.0,0.0008860418530073426
GRIP2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
CCDC174,-0.0,-0.002240511997489459,-0.0,0.0,0.0,0.0,0.0016358707428770886,0.0036474612292348367,0.01622267656777148,-0.00796104839830375,0.00785525640815115,0.0,0.0,0.0,-0.007908034543818027,0.0,0.049108484735978654,0.017200195654837012,-0.005706174578186313,-0.0026047475874960016
RBSN,0.0,-0.005057377327110944,-0.011125801404852845,-0.004792160072418242,-0.003298935486527259,-0.0024344186123101542,0.004991639630237623,0.0,-0.0,-0.0,0.0027895390811431523,-0.0026576149507535,0.0005298410591819037,0.001611310871274004,0.009573011460864379,0.0,-0.0,0.0,0.003694658677538752,-0.0016538473167037988
CAPN7,-0.0,0.001118853434615879,-0.0,-0.014581494960528938,-0.01404510139754677,0.0059350526452558935,0.0033214431518629284,-0.006965565459371562,0.017111851127298433,-0.0030106594193153305,-0.0,0.0025583023115979646,0.0,-0.003676614384824508,-0.0,-0.0,0.0,-0.0,-0.002148985867215347,0.0
SH3BP5-AS1,-0.0,-0.0,-0.0,-0.0006973925165304465,0.0,0.0,-0.0,0.0,0.0,0.0035119699568702347,0.0,0.0,-0.0,-0.00023323599226321914,0.0,0.0,0.0,-0.0,-0.0,-0.0
EAF1,-0.0,-0.005357908091724732,-0.0,0.001040957517617584,0.0,-0.0,-0.0,-0.004272573687255667,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0003609463763737344,0.0014412912870120297,0.0,0.0,0.0,0.004831880819660247
EAF1-AS1,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
COLQ,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
ANKRD28,-0.01705207913653713,0.01301131725883056,-0.024001362843938456,-0.002206228870316867,-0.03144751326193869,0.0,-0.004193992687793116,0.00561823653019329,-0.01515453336249779,0.0,-0.03099849666776685,-0.02616233585936546,-0.002587242700457987,-0.0068328602526536815,0.00011023778397663621,-0.0,0.0,0.05073272815812783,-0.007445828427104465,0.016085156241130386
GALNT15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
OXNAD1,-0.0,0.02794527421603321,0.0,0.027033337157908257,0.022898617939477964,0.018721816635279925,0.0046607871422842135,0.004390902353645197,0.01975640358863086,-0.0026441334608137395,-0.0,-0.010895969235315845,0.01408449282294785,0.0017083738603295693,0.004628667165077946,-0.0,0.0,0.03313213974147428,-0.023986395513338008,-0.0
RP11-415F23.2,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0014027988761685108,0.0053134544244678806,-0.0,-0.0,-0.0,0.0,-0.0012309631075137972,-0.0
RP11-415F23.3,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
RP11-415F23.4,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
PLCL2,0.0,0.011066138153495804,-0.0021827896505872578,-0.0018192401574026603,0.019826819930781395,0.008147812248947868,0.0,-0.004127165477179469,0.018204038057300365,0.0,-0.0,0.005250549580459491,-0.0006285255969066585,0.0018807654420830804,-0.0019156815957175194,-0.0,-0.0,-0.002137746272222527,-0.0,-0.0
SATB1,0.0,0.029271561480733753,-0.0,-0.0,0.054904123062017335,0.012526397827789162,0.017337105351947504,0.0008534241255116139,0.0030151580770361413,-0.002364254293679532,0.01387220905446586,0.06395849368099042,-0.0,0.02391558326334737,-0.006777104982028658,-0.01028376397224724,-0.03008272518255237,0.04280472779031282,0.007121677656856865,0.00569429837616219
KAT2B,-0.0,0.0,-0.0023416811545024594,0.0,-0.0,-0.0,-0.004941344701755023,-0.004652149548176063,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.02357179860565047,0.0,0.0,-0.000727571927863924,0.002045607680110575
RP11-669C19.1,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
NR1D2,-0.0,-0.0,0.003776761970444346,0.0,0.007129662822079577,-0.0,0.0,0.0,-0.0,-0.0018546948687416863,-0.0,0.002967504070236474,-0.0,-0.0027535415289999896,0.0,0.0,-0.0,0.0,0.0,-0.0
LINC00691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RARB,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
NEK10,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
SLC4A7,-0.01368735505690381,0.009967802238809186,-0.011427659360255707,0.00631681804126592,0.0,-0.0,-0.0016238121993496872,0.0,-0.00019577884995396064,0.006254605136480085,-0.0,0.0,-0.014826052909749672,0.022381449394608663,-0.0,0.0185807614516165,0.0,-0.0,-0.024988935504547567,0.0
RP11-222K16.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.005890644508263034,-0.0,0.0,-0.0,-0.003079823957139547,9.13813282993691e-05,-0.0,0.0,-0.0,0.0,-0.0,-0.0027987535052551196,0.0008180083592254375,0.0
EOMES,-0.000988593881966693,-0.005363707124934253,-0.0016294456725334109,0.0003677590970359946,-0.0,-0.0,0.0,0.0013909058033490605,0.0,-0.0,-0.0,0.006235009211420303,0.004582083173690709,-0.0028655237270212445,-0.006833143358079492,7.257805318295218e-05,-0.010097530836777939,0.0013931994494852027,0.00024564449610298405,0.017183854532062098
CMC1,-0.03236014882578285,0.015481837247756862,0.016266221307367528,0.010657803150902409,-0.016501621306123582,0.0,0.017344341701300316,0.008135227614546138,-0.02154607056454099,0.02677083461050904,-0.020012484512085902,-0.0,0.007617088987252932,-0.0,-0.019577303227085834,0.005581584820521528,-0.03949250388192983,-0.00018504489827187584,-0.010322156788804562,0.04934759099218001
TGFBR2,-0.02653225096730962,-0.0,-0.0009998736975933894,-0.005335083368896973,0.0,0.022676397563448285,0.017624628899029146,-0.0,0.04142830782462474,-0.008685275821137737,0.0013607363820576227,0.0004831677998239626,0.0,-0.0,0.024513991019206982,0.009170492866107334,0.018237160873695046,0.003547408930630099,-0.0012914874710631761,-0.0
OSBPL10,0.0,0.001062752634622976,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
GPD1L,-0.0,0.0005461372817560764,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0012752515192434352,0.0,-0.0,0.0,0.0,-0.0,0.0
CMTM8,0.0,0.007937763464142373,-0.0,0.0,0.013548917307723193,-0.0,0.0,-0.0,0.0,-0.0,-0.0029786508035083187,0.00788403099172168,0.0,0.009717220532284786,0.0031525152898597285,-0.0,0.0,-0.011179414144832792,-0.004510375447845026,-0.002440071581291805
TRIM71,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
CCR4,0.0,-0.0,0.0,-0.005187532145463222,0.0,0.0,-0.0,0.005399116697868809,0.0,0.004526715504053207,0.0,-0.006174086325728483,0.0008669963208189804,0.0020395404167541796,-0.006486337590338451,-0.0,0.007938424366058959,-0.0013384304293910482,-0.0,0.002835964396234492
TMPPE,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
RP11-10C24.2,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
RP11-10C24.3,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,4.3263558494896295e-05,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
PDCD6IP,-0.0,0.009130029309780288,0.024865697353873263,-0.006009604293729701,-0.016585525578803374,-0.0,-0.0,0.0,-0.0,-0.009656717209920802,0.0,0.0,-0.0,-0.0,-0.0,0.020199620369533586,0.0,0.008952847862469318,0.009163966085395886,0.012139050297643237
RP11-640L9.1,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
TRANK1,0.0,0.0002631166794444908,0.003353747837120073,-0.0,0.0,-0.0014303045439180875,-0.0013925784073754383,0.002239336041962729,-0.0,-0.007958417896855705,-0.0,0.0,0.0,0.0044417735483258175,-0.0,0.00405494762559832,0.0,-0.0,0.0,-0.003587260686889538
EPM2AIP1,-0.027904324822478403,0.007189211833860843,0.0026558433187357554,-0.010916725068414884,0.004600917281025283,0.011631079300047718,0.0,-0.0,-0.006725862775796741,-0.0,-0.025509787538754887,0.0,-0.0,-0.01521305384118357,0.0,-0.0028588041500268438,0.0,0.0032193521843659864,-0.021713565283165502,-0.0017220154125418949
GOLGA4,0.020682872784856424,0.0030207501946190284,-0.007570282253059318,0.0,0.040029828974305556,0.007219319653323963,-0.065871402005203,-0.0009749600435397092,-0.0038956145613802196,-0.012363589522787289,0.05600374975221893,-0.007640187063111567,-0.02771885731245981,-0.0,-0.0,0.032964522501831135,-0.0039946984309841204,0.00781968726580479,-0.0,-0.0
PLCD1,-0.0,-0.0,-0.0,-0.0,0.010225894482290849,-0.0014839986080553487,0.0017063715773326998,3.013946827946549e-05,0.0,-0.0,0.0,0.0,-0.0,0.00042779384785258674,0.0,-0.0018383905299785407,0.0,-0.0,-0.0026865639949182393,-0.0
ACVR2B,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.00035391837929457746,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
SCN5A,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
SCN11A,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
TTC21A,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
ENTPD3-AS1,0.0,-0.0,0.01436150251271771,0.012432846561524486,0.0,-0.0027480299323465337,-0.0,-0.0017243138589936693,0.0,0.0,0.0,0.008366010118772301,0.001705731593692562,-0.0023651636530209194,-0.008372665311752306,0.0,-0.0,0.011567746820257397,-0.0006644781382034275,-0.0
ENTPD3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
ZNF619,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0018027458936513917,0.0024901546615615985,0.0,6.313169968146037e-05,-0.0,0.0
ZNF621,-0.0,-0.0,0.0,0.0,0.005924771403224949,-0.0,0.0,0.0,-0.008718114112078604,-0.0,-0.0,0.0,-0.0,0.007069002378809883,-0.005437882527990723,0.0,0.0,0.0012125973714981763,0.008923857387046,-0.002644902509804259
CTNNB1,0.022832414506879062,-0.016258132879341854,-0.0003286854703875175,0.05167185853095995,-0.0,0.011059790690161862,-0.0,0.008612263390278667,-0.0,-0.007451366526936928,-0.0,0.0,-0.012289018076142313,0.0,0.0011818302768506778,-0.012034091856330852,-0.009590130777264293,-0.0,0.009466766282125847,-0.008071225758726602
VIPR1,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.001472911732822283,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
VIPR1-AS1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
NKTR,-0.04719789939550298,0.0,0.019996668994788025,-0.0210900307204483,-0.006873710106176707,-0.013510546101913141,-0.0054628579730417026,-0.0,0.0,0.0,-0.022180396741373117,-0.010887712079011885,-0.001137740865220634,0.005539749388602488,0.0,0.04114870049176194,0.03306652362302495,0.007488380587156618,-0.03924027447971007,-0.0
RP4-613B23.1,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
ZBTB47,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
CCDC13,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
RP4-613B23.5,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SNRK,-0.012430972778093076,0.0,-0.0,-0.0006740113704099096,0.021141226047693154,-0.006771346991598152,-0.01237884626430636,-0.0,0.0006328996370906497,0.0038927476665577263,0.012385308965904257,-0.01606358981471774,-0.01300159887206025,-0.007327381187735782,-0.0035867373983800334,-0.027976890798027333,0.010841692501407867,0.0,-0.0,0.01779374121359852
SNRK-AS1,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0
ZNF445,-0.004579042594030357,0.0,0.0,-0.006556731639897029,-0.0,-0.005579387894342447,2.3695002050168042e-05,-0.0005630287807208064,0.0,-0.0030546056974743727,-0.0031959774760749763,0.0,0.004740317509471797,0.0,0.005868117138107414,0.0009313880895965321,0.0,0.0,-0.0,0.0
ZNF852,0.0,-0.002145988657531525,-0.0015839632290915516,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0026127663712716843,0.0,0.0,-0.0030217395474391277,0.0031011586571332963,0.0,0.0,-0.0001332076722381919,0.0,0.0
ZKSCAN7,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
ZNF660,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
ZNF197,0.0,-0.0,-0.007300594091111731,0.00122825545323919,-0.0,-0.0,-0.0038484558339042605,-0.0,0.00586691575219305,-0.0,0.0,-6.176655723634079e-05,-0.0,0.0038627661181281,-0.0,0.0010577940720754714,0.00014857040113617126,0.0,-0.0,0.004234874039070818
TGM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDCP1,-0.0,0.0024227185074675514,0.0045841234299192,0.0,-0.0,-0.0,0.00031768936324597146,-0.0,-0.0,-0.0,0.0,-0.0002147680702563353,0.0,-5.277030018654892e-05,-0.0,0.0,0.0,0.0,0.0,0.003126862826082786
TMEM158,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
SACM1L,0.016000377410905788,-0.0,-0.01946563089462288,0.02373308004054899,-0.020296471392729675,-0.0,0.005669508293656807,0.002324484333682322,-0.002759880845386531,0.0,0.0,0.0,0.0008057966042674535,0.006338854853017303,-0.0,-0.0,0.0,0.008595712705010847,-0.001426358380908508,-0.0
