,gene_names,tau,std,stat,rej,pvalue,padj,pvalue_emp_null_adj,padj_emp_null_adj,trt
72505,ZNF107,-0.6044352717124514,0.07573425931984513,-7.9810019552679154,0.0,1.451501671811112e-15,2.5065932318724306e-14,0.09519755881026858,0.9776078384551253,SOCS1
72506,ZNF138,-0.4743615792867354,0.07785490064035037,-6.0928930020480285,0.0,1.1088818345394765e-09,5.002955159796125e-09,0.40757743599108964,0.9776078384551253,SOCS1
72507,ZNF92,-0.33922341710311155,0.07231844565747897,-4.690690100140863,0.0,2.7228511402422912e-06,6.3541651958683106e-06,0.8383389389652448,0.9904171561744934,SOCS1
72508,RP11-479O9.4,0.0,inf,,0.0,,,,,SOCS1
72509,LINC00174,0.0,inf,,0.0,,,,,SOCS1
72510,GS1-124K5.3,0.0,inf,,0.0,,,,,SOCS1
72511,GS1-124K5.11,-0.4141296028856376,0.15552496347440123,-2.662785405211181,0.0,0.007749681887571613,0.00998967292610142,0.48477817216774965,0.9776078384551253,SOCS1
72512,KCTD7,-0.25824887709214517,0.09481137771249588,-2.723817365836133,0.0,0.006453218111252508,0.008429242645058049,0.5019200404180353,0.9776078384551253,SOCS1
72513,RP11-166O4.6,0.0,inf,,0.0,,,,,SOCS1
72514,LINC01372,0.0,inf,,0.0,,,,,SOCS1
72515,AUTS2,0.0,inf,,0.0,,,,,SOCS1
72516,FKBP6,0.0,inf,,0.0,,,,,SOCS1
72517,STX1A,0.0,inf,,0.0,,,,,SOCS1
72518,LAT2,-0.1354745457094936,0.09804497669284302,-1.3817591709355042,0.0,0.16704565933494486,0.17634162351378666,0.20449600092874387,0.9776078384551253,SOCS1
72519,CLIP2,0.0,inf,,0.0,,,,,SOCS1
72520,NCF1,0.0,inf,,0.0,,,,,SOCS1
72521,GTF2IRD2,-0.43458384180980286,0.087929469612759,-4.942414002082671,0.0,7.7161144719784e-07,1.9775998605766544e-06,0.7519528198155294,0.9776078384551253,SOCS1
72522,GATSL2,0.0,inf,,0.0,,,,,SOCS1
72523,GTF2IRD2B,0.0,inf,,0.0,,,,,SOCS1
72524,AC004878.2,0.0,inf,,0.0,,,,,SOCS1
72525,TRIM73,-0.8677366884554958,0.11798253703109661,-7.354789194156647,0.0,1.9122866565120096e-13,2.028968554197488e-12,0.16457230210063412,0.9776078384551253,SOCS1
72526,SPDYE5,0.0,inf,,0.0,,,,,SOCS1
72527,HIP1,0.0,inf,,0.0,,,,,SOCS1
72528,TMEM120A,-0.5394750408522853,0.06887263311593692,-7.832937648022817,0.0,4.766007041063795e-15,7.146156665163917e-14,0.10900322742900104,0.9776078384551253,SOCS1
72529,HSPB1,-0.2820068121663953,0.0383659866912958,-7.350438148131218,0.0,1.9755818310424596e-13,2.07097815347811e-12,0.16516132118544402,0.9776078384551253,SOCS1
72530,SPDYE16,0.0,inf,,0.0,,,,,SOCS1
72531,POMZP3,0.0,inf,,0.0,,,,,SOCS1
72532,CCDC146,-0.287742089964656,0.10532844430527209,-2.731855500786632,0.0,0.006297875581502344,0.008230626542840224,0.504201355290371,0.9776078384551253,SOCS1
72533,FGL2,-0.8937771950791878,0.14643598668545715,-6.103535171303289,0.0,1.0374772507250447e-09,4.725785723183327e-09,0.4049003621238715,0.9776078384551253,SOCS1
72534,GSAP,0.0,inf,,0.0,,,,,SOCS1
