,ARID1A,BTLA,C10orf54,CBLB,CD3D,CD5,CDKN1B,DGKA,DGKZ,HAVCR2,LAG3,LCP2,MEF2D,NonTarget,PDCD1,RASA2,SOCS1,STAT6,TCEB2,TMEM222,TNFRSF9,offset
ATP5PF,0.007531662437742323,2.1170533089190486e-05,-0.0004085046382637685,-0.001455655607836317,1.6285645450088827e-05,2.484941048587987e-05,0.0017569511149359697,0.001318609762638294,-0.0011529470332663106,0.0004005468685059528,7.560366458766047e-05,0.0004301157093816909,-0.0013747148645486622,-0.000160422180648783,-0.004191201402102423,0.0054890714038102265,0.00047734178383850327,9.205746106584152e-05,0.026382825529014102,6.581689126166951e-05,1.7306305010198405e-06,-0.3207023394059515
CD70,-0.031639964596942086,-0.00047153147019757973,-3.5165817563517496e-05,-0.003722203517867467,0.00017444001560561174,-0.0010456884215228176,-0.0030264677346128845,0.0035913482916555546,-0.00024373899364294187,-0.0033006893321798304,0.00023337003953921099,0.001126460586644612,-0.0006740292230407162,-0.002818525285278408,0.02430448303464077,-0.03226029259196245,0.0004406372643038598,-0.0001259506087118608,0.11177782326256291,0.0007073719086355389,4.035836786156846e-05,-0.222108937994285
POMP,-0.0038406542309832657,1.5421382368580459e-06,-0.00046129226976647405,-0.0009693518140166979,-2.9913440490928844e-06,0.00017117506691209972,-0.006736833986508444,0.0007279918814012956,-0.0023079572604316322,-0.00019099582972323663,0.00020355863705485053,0.00034497415969671186,-0.001238152420277682,-0.002653906768733497,0.0020382897236405325,0.0014307308669324814,0.0003510136122199007,0.0002584495808451669,-0.008471630890451168,0.0003810198383303021,7.260564960973319e-05,-0.33547002638824863
RORA,-0.023390310431589734,-0.00020006551348675076,0.0009932479283744338,-0.0073603880368176295,0.002519750824069123,0.00037151410365128865,-0.003104052591845917,0.007842932321206085,0.0024952872027298135,-0.0018429746855790877,0.00016009009080947094,0.0005256042353684422,0.0024626531951891877,0.00014229354814316458,0.005744837662996662,-0.006916185021345646,0.0006206229335536959,-8.73350013595568e-05,-0.018504876682510177,0.0003814093094150171,-1.1947238945702233e-05,0.29185357192599237
EBP,-0.02133789566100931,-7.554265444692095e-05,-0.0006827311004491642,-0.001454706068812472,7.366287024419149e-05,-0.00015991413594535034,-0.008751478111987336,0.0008046579959550584,0.0015756768451755192,-0.001634439632056619,0.00014850690580457408,0.0007744203690438552,0.001422675496331663,-0.003805380233961063,0.011705759815445747,-0.003475421279428243,0.00025026522324540117,0.00011714184131262294,0.04580714809396507,0.00046784527289250405,7.808798770172519e-05,-0.32168832020250815
KPNA2,0.0024723429356399386,-1.5188353634250283e-05,-0.0005855188827129985,-0.0009966175999964403,0.0001006810652018256,0.00021089207099030675,-0.0007968875294521902,0.0006026536319877906,-0.0033270524776979737,0.0001310569528227266,-6.135936956836967e-05,0.0005858433944955825,-6.313432697288511e-05,-0.0015101498488235097,0.0007604614946742503,0.0005480280291266029,0.0011379567469543637,0.0003587279626907972,-0.006015113462066715,0.0006253710961625275,-2.6721409101111993e-05,-0.18889617334012476
MYO1F,-0.0543702065393505,-0.0003869923579962382,0.0008300345669125149,-0.006222847215744486,0.00224015162573367,0.00023325513319581324,-0.0011300682912591857,0.0063722799365694945,0.006727846752380593,-0.004289551334032413,-6.444127940636855e-05,0.0001422142505313359,0.0034833670178800393,-0.003710813625601018,0.021840432824605207,0.0023047852842541074,0.00015477125516933884,0.00011453955739387355,-0.011770966431622886,0.0007700402304867789,5.8988083185551714e-05,0.28654960447262745
C1orf56,0.006649903422904942,-7.211337237904136e-05,-0.00037332303260248213,0.0013816798205144058,-0.0006538739004250385,-2.9871570179417297e-06,0.023008675463476343,-0.0014924164759952028,-0.0005877819978436667,6.124210414131285e-05,-0.0005972168763983289,-8.46620920821022e-05,0.000526141753877279,0.009121216475015403,-0.006728585046608438,0.019263857536203743,-0.00034411201058637454,-0.00010796821039059251,0.10643580141077427,-0.00025523220662689104,-0.00030372659189319986,0.14521051702261428
NELL2,0.05589818584786628,0.0004035691088619356,0.0003891706301404955,0.00011999133164932775,-5.1902169728043705e-05,0.00017454975199855796,-0.006441352419280958,0.0002812812593319338,-0.004672461078847012,0.005014340696771849,-6.707002302958444e-07,-0.0001593700743703877,0.0021902847249970613,0.00646516046910883,-0.01622759979573326,-0.00935383935683485,-1.73157730149984e-05,-0.0008445516473820462,-0.02525815047831713,-0.000822913339281618,-0.00010395253062903432,0.2523303190847953
ANXA2,-0.07214425106424134,-0.00046238910004741166,-0.0005210130287125229,-0.0008044627160830463,-0.0001841749890430848,0.00013188632237615475,0.008505661549879815,0.0002923553982869241,0.0010916804851483683,-0.005848605844171047,-0.0003866548115335369,-5.825617572241034e-05,0.005946959788584636,-0.009793708180712114,0.0403899266620579,-0.013215061851251174,-0.0006861304565512817,-5.572283976839547e-05,0.023155481126459265,0.0011626982008495043,0.0002051875209168256,-0.10872438895261627
NDUFV2,-0.010117311674401892,-4.1433241983610715e-05,-0.0006770149459967197,0.0008095907149285208,-0.0006915202856771945,0.000343429183985072,0.0022887102465380567,-0.0011388742594024002,0.0003749586402637804,-0.0010043679941742474,0.0001354976274636927,0.0001645550674549202,-0.002865832788194415,-0.0030799474573523365,0.010417202565195106,-0.012529708285671213,0.0003137550866730565,0.00017420141719333884,0.019843683639125975,0.0004879355373435607,5.668040633371451e-05,-0.38222234951092815
GGA1,-0.022910300237232815,-0.00019225559024610596,-0.0003952228822549405,0.004840968094798462,-0.0013532336996024555,-0.0003641154661350439,-0.007022664777290993,-0.005390342459491846,0.0017003619063855663,-0.0015447484433172949,7.202602580470526e-05,-0.0007825920000215945,0.0009320840121875144,-7.091834122798334e-05,0.008677177991604503,0.011487021386172467,-0.0004648346874815082,0.00021603943954159475,0.0023412224979288765,0.00031866257559519775,8.403148724736928e-05,0.16856372618023752
LSP1,-0.03171501489594039,-0.00039417246839838847,0.00038456676758943627,-0.0026182920023843496,0.0007408970432682758,-0.0010738418466163938,-0.008415671049860964,0.0024305964893835863,0.0015667098622758687,-0.0031945390252989783,0.0002619356568605966,5.911927636766183e-05,-5.255151273210888e-05,-0.008088776394036556,0.014798493491742561,0.004574354537379058,0.0005782322257258675,0.0003028859120840933,0.07149050770775098,0.0005146569395337004,0.00018236240474298076,-0.006078968488984204
BIN2,-0.007595047615262739,-3.43112716713033e-05,0.0004329657035805279,-0.0033441743432056936,0.0014365742458758058,0.00018158680851621645,0.002423317417000117,0.0035404232215027103,0.0008067127535441854,-0.00037456117447750854,-0.00031984349759698927,6.522578168042956e-05,0.008195261750828653,-0.00010840017964697406,0.01160011642709887,-0.009008784219986804,-0.0005363708627837841,-0.0008152313120778563,-0.023405931002334474,6.85924709557737e-05,-7.538696150583253e-06,0.36373558481117363
CYBA,-0.05563078485008801,-0.0003873722746686552,0.0011660370494587951,-0.010692581508483652,0.0027663306205274966,1.3442838373071836e-05,-0.007985606889407295,0.011049020925879924,0.003257998736337844,-0.004406143286046093,-2.994261734683463e-05,0.0007709428731571375,0.0027980818194406577,-0.009960597784557032,0.027492391973211537,-0.0012322619117530447,0.0007877185814710964,0.00018317384817418184,-0.030350090980810495,0.0010523890179030418,0.000270056088093076,0.01878277993752664
PPP2R5C,-0.0012069448362267644,-3.1466401425022495e-05,0.0004236402587176906,-0.0017656126116894423,0.0007807502316251325,0.00011411261502974863,-0.0029264575355704234,0.0020479899618923427,-0.00032588866265989514,0.00021151890514507353,-1.428211581626452e-05,-0.00011853817089248301,0.0015695893173064304,0.001976653632894542,0.003968651742392062,-0.013924815771646714,2.070068457242969e-05,-0.00022893176315365082,0.007198322178201244,6.810501214380565e-05,-1.7896375000239255e-05,0.256142079964234
C12orf57,0.0439612420979361,0.0003635875611841691,0.0006535877905753226,-0.0042542130452804215,0.000772392732701688,0.0004918925379892581,-0.010085842899424342,0.005084571037686702,-0.004412726521751015,0.004050485165597472,5.462515055896101e-05,0.000620463688939039,-0.006073559945823991,0.00213702445959424,-0.016476752996238915,-0.014935906123968659,0.0007943451041930668,8.825095989369275e-05,-0.014603631359019067,-0.0006884170446186173,3.9556123297213245e-05,-0.22457238209602248
GPR171,-0.04499543078591569,-0.00036445745577904585,6.668426703668359e-05,0.0005408698238469562,-7.533197217926896e-06,-0.00012075970932481941,-0.002723289090422443,-0.00079255727357061,0.0018210814831917358,-0.0037370499400986995,0.0001520196913457314,-0.0002818286476506079,0.0017004950243241603,-0.004567774689050102,0.023370036450458712,-0.012150484592005765,-0.0001392816521439532,0.00013671328951619038,-0.022726680090122554,0.0009185464924812789,5.629411024339058e-05,0.16909970289779952
UQCRB,-0.01824035233102471,-0.00018093577955911687,0.0016229260676069476,-0.006285526059820569,0.0021102809905471794,-0.00018349910424820208,0.004928066027089616,0.0072908823467151464,0.0023623782293661993,-0.0019233500439692465,-6.251622027788478e-05,0.00025779574577250994,0.0002198532574294217,-0.006887498645857951,-0.011110202038355497,0.027459906816019654,0.00012857253761973289,0.00020672299340662072,0.01652293992551152,9.815911664451139e-05,8.743520833382506e-05,0.18864176861556958
SNRPE,0.011209887763007655,9.487114210547628e-05,-0.0008924490989978082,0.003666581510131496,-0.0009855181635445047,-4.4916859174675824e-05,-0.00033722258094524675,-0.004202566301149397,-0.0006740300166765656,0.0007293318515112153,0.00026515415094930316,-2.4501792432199084e-05,0.0008502691503573713,-0.00015954071598830609,-0.0075277182669053755,0.007746852683162853,-9.968957674434941e-05,-8.524630437613095e-05,0.009519814661475959,-1.1921701893124456e-05,-4.5749949212312645e-05,-0.22687874389074586
SSR2,-0.015580168146634644,-0.0001278379327507742,0.00018649276321744689,0.003528006885352901,-0.000945903365838086,-7.675049984533494e-05,-0.004801168675712963,-0.003539571222357197,-0.0020072881964373307,-0.0009217174755718409,4.826724843641604e-05,-0.0007671301457720875,0.002086497329334289,-0.00192514782015221,0.002471761458401147,0.008209508406809467,-0.0005077102515974004,8.76464617367617e-06,-0.01936819537376267,0.0002571144209875129,0.0001038786387166429,0.2815111034238427
BATF3,0.03337403107066359,0.00016388091363196426,-0.0001351120126392833,-0.005039630498113222,0.001519250872523619,-0.0008945403132927847,-0.02833284235006021,0.004822694096016709,-0.0013779876957799517,0.0030010761193263917,0.00038434792721811766,0.0011483640753191672,-0.005108870375188614,0.005376256175761707,-0.002790229584529965,-0.003911196812417848,0.0011376769898168325,0.00047507935799599786,-0.009852958825826857,-0.00026795165767736455,3.1661052849667284e-05,-0.286151593278903
SMC2,0.0023746321074684857,2.053957689631721e-05,-0.0008796618736255493,-0.0007117941992874255,-9.859113898372294e-06,0.0003416412245721936,0.004248268515295285,0.0003958891200261567,-0.0011856424219425707,6.063561005211634e-05,-2.5966250433972935e-05,0.0005823315607521864,-0.0006603145937118389,-0.0009401655827347431,-0.003269278105185168,0.003444095736939211,0.0007177540208356133,0.00021338965172836417,0.03177842945996572,0.00038513457573229157,-4.980303032644565e-05,-0.30370164823114926
LEPROTL1,0.012636027835529811,6.147377437396977e-05,0.000557790958012136,-0.0028145031033903816,0.0009820906764869983,9.613251369326255e-05,-0.007467538158648615,0.0032477310843202047,-0.0044075145510356255,0.0014246536630838924,1.2908234698696698e-05,0.00020465825810837905,0.005175413617216267,0.0010650648827241337,-0.003738802445583976,-0.0006550698079904874,-5.714514720179289e-05,-0.0006080565076991282,-0.019346100955277123,6.508611148913568e-05,8.167359508059651e-05,0.3148896405422719
GBP2,-0.017497478526398262,-9.508377938893e-05,-8.935157922484018e-05,0.0009533281219198514,-0.00033396201069726874,0.0004893143013609226,-0.009753209556544929,-0.0013359246474690723,0.002681846976269016,-0.0011511119628270995,0.0003971931817459325,-0.00025875630012848816,0.002199426107401867,-0.002465278329404145,0.02017659551749825,-0.029531478133502553,0.00023824482722149958,-0.0004913594700719118,0.024838811540410063,0.0003601834928176743,-1.1222151869543005e-05,0.09380433737752564
CLIC1,-0.04239019976195515,-0.0001858493915180939,4.028427647419562e-05,0.000402503739496417,-0.0011679888750067962,0.0008914563706177081,-0.00819779042379424,-0.0004835058882206256,-0.00037086733293920223,-0.002704889577081736,3.8932555212335186e-05,-0.0005504517041124635,-0.006297153468438642,-0.007011524845413751,0.01981084656697038,0.0045673973145287945,0.0004577448833218746,0.0008637803445479097,0.00843474092520765,0.0009481121246091328,0.00028751615790371016,-0.28468338661695625
GPSM3,0.013154268191984151,4.770698457851513e-05,0.0009917690402089616,-0.004030004143451838,0.0008142466492531699,0.0003115403316675489,-0.004410840933840498,0.004644863648273578,-0.0022492886767634564,0.0015657335368497137,-0.00016302838962961637,6.305365799435245e-06,0.0023236114184836164,0.0015864588742988519,-0.0013245788881076253,0.0028498929491098477,0.00016048702927686051,-0.0005218596422759452,0.019334193571140846,-0.0003532098652246668,2.8163548217244165e-05,0.21161415287833074
EIF3H,0.01031516816355728,5.512350356195729e-05,-0.0009862476555516624,0.01377437685301752,-0.003706601036089047,-0.0005710739816438807,-0.00016001612643487973,-0.014499780801542173,-0.0014719415183736136,0.0010857568963625738,-3.720612674596555e-05,-0.001916326329769388,0.0020440699510839004,0.001369903008562754,0.003178169977556382,-0.0002533624350787916,-0.0014484464178125937,-0.00032850314768956393,0.0035037852450452095,-0.00038570997275474376,6.49887960139108e-05,0.28269606735657005
SNRPF,-0.0032518507565967095,-7.296998664877007e-06,-0.0007422229633225676,0.0033395177024404116,-0.0010868006856499049,-8.651817637248525e-05,-0.008655099008365202,-0.004019157829603409,0.0008336823969949158,-0.00025602666290541645,0.00045890321187267845,-4.52992213914077e-05,-0.00045952716652721286,-0.0018240712135634252,-0.003127464321667792,0.012337017524701633,0.0001918682126359603,0.00019638490871319494,0.01234623033079531,8.04888415661272e-05,3.159431800857595e-05,-0.2807068242450873
MRPL51,-0.0019941251127549393,-4.963849375207652e-05,-0.0005224467382955676,-0.0006267910636405295,-9.430633382114911e-05,0.00038759258408650667,-0.004384135238427599,0.00036437053512130364,-0.0012810161593871164,-7.788525152925809e-05,0.00028344074108055617,0.0003708681132979453,-0.0007138516453072341,-0.0013855738361828733,0.0002146333458249219,-0.0020149763183719338,0.0007159528031883511,0.00012767610783573377,0.018885367456478314,0.00029983822799629326,1.805545452168485e-05,-0.3156402541379754
TK1,-0.012489579374729474,-7.505584978215539e-05,-0.00138290403393191,0.002449910317396479,-0.0009415026518452392,2.2763560250017086e-05,0.006129743183008049,-0.0031321353665257133,0.0025615670156350586,-0.0012573182109936523,4.457847586916307e-05,8.24297906734105e-05,0.0015835745619672287,-0.004999875048719496,0.006134464821168227,-0.0032916964538664403,0.00023014810681104775,-4.4209697250284226e-05,0.02112160267371998,0.0004941988699142966,0.00010734512238909147,-0.3510255261251345
C1QBP,0.024482315463982746,0.0002856264951949901,-0.00111700106829163,0.005944239644414066,-0.0013164548026315585,-0.00027009612216104,0.00346540721618778,-0.006508838854059017,-0.0015132293508447825,0.0018107383669922297,-5.8449251839638115e-05,-0.00026654602522847577,0.0011462611221634703,0.0016283141340812039,-0.004468068364648477,0.0026097477842428884,-0.0009509818181166181,-0.00022590340075481714,-0.022072997968492308,-8.878552810385418e-05,-3.9563427754644145e-05,-0.11523008531765282
PDE3B,0.01601258496971069,5.302072613101914e-05,-0.0003375610560038927,0.006116025760652711,-0.0018061881191045379,-7.381664692215445e-05,-0.008747114793700661,-0.0064127877211371965,-0.0033386817539563718,0.0018675865293842316,0.00022897563257675635,-0.0009735939215171057,0.0010498745039362932,0.005952068454680866,-0.002560567607514022,-0.006367240077419377,-0.00021013820181122606,-0.0002656148353344543,-0.01987634510419796,-0.0002845819044840574,-1.3860399084306339e-05,0.2898345115437514
RAD21,-0.00883479292625962,-0.00011317024715328208,-0.0013268236612183403,0.005730387280340536,-0.0016773556574166619,-0.0003615854046433329,0.0031195992037416883,-0.006575477322624752,-0.003346116507300716,-0.0007518272266314565,-6.488620547675135e-05,-0.0002922115033516079,0.0010151826934471273,0.0009159484663311575,0.012554315926606965,-0.015275513719066306,-3.058630613085296e-05,0.00024446286679965064,-0.005339827135823721,0.0003600804149330208,1.6188983783281918e-05,-0.1319138368742269
PFDN5,0.014715249441864055,9.484077714675399e-05,0.0015860935570240296,-0.006603010117529656,0.0018959019291333464,0.0002766666300215581,-0.0025881059053227905,0.007694099205841742,-0.0002659510746924531,0.0012073488334672896,7.949424074909093e-05,0.0005382315688919072,-0.000962927409332626,-0.00048081620373720344,-0.015002267264064624,0.002218668964410555,0.0004822676102080823,-0.00021330068659329048,0.02195266472027599,-0.0005763102644303195,-4.752652120314662e-06,0.16843327331898447
TC2N,-0.02931255914264585,-0.00023854026272893898,0.00036497001794162203,-0.0022508299665969936,0.001535908495051083,-0.0002661144111184426,-0.005745924062376688,0.002110706728456948,0.004653679518886452,-0.0022482464893507437,5.14610548980873e-05,-0.00011687885555663227,0.006205814087662731,-0.0007288850062695635,0.010467880271738957,0.006192288188826162,-0.00025739238510949085,-0.00019638017287687174,-0.025797706808820597,0.0004435940036405096,2.9839711470774934e-05,0.42344755201390394
RPL27,0.02813854578964999,0.0002967377544143732,0.0003139178899363558,0.004374251909895197,-0.00037881935772257386,-0.000314198752658643,0.012713968206319716,-0.004125466399194831,0.001261091016155503,0.00182400659930649,-0.0002093581052468276,-0.00027380191878366916,0.0021688444820324652,0.0011086322250818822,-0.030004877343965494,0.030365717454565344,-0.001175304443300914,-0.00014606122946223235,-0.012549516481644759,-0.0014064958888475258,-0.00011195853778689244,0.1373970402665056
GTF3A,0.032206349704526266,0.00028147742881737373,-3.4106774583814524e-06,-0.003485746752518631,0.0011023091362054936,0.0001335959269826672,0.0008884876295571823,0.00360671680836546,-0.00013235380922016178,0.002797852678578912,-8.650874658954498e-05,0.0005886188508697903,0.0027020019515941068,0.0052302384159722435,-0.01132664437850044,-0.0009208953779395114,6.021727668153098e-06,-0.0005122078737545536,-0.017264443811637907,-0.0005355739587599658,-0.00015897698580784908,-0.08397522455419658
RPA3,-0.008468337775815021,-0.00011413897373977292,-0.0010840140033550503,0.002785529824965361,-0.0011648226248569208,-6.324040207505326e-05,0.0046548706533506975,-0.003259850519149794,-0.001107954739594586,-0.0009655884653444401,6.601185742382178e-05,-0.00010600604237033902,-0.0005605455795017096,-0.004382681849036729,0.005759497176755476,-0.004123522765358909,0.00015745397807756046,0.00011647866991226863,0.01870170233465373,0.00045628837178419344,5.1458406002044946e-05,-0.35544217346501455
NHP2,0.019087012036293337,0.00016534947178740495,-0.0005286209563489648,-0.0007970791342890469,0.000283734644671331,3.4703147997524524e-05,-0.001722213801424869,0.0005822164133712585,-0.0014539811714481014,0.0015045688596053005,0.00013006643504445955,0.0005654938117473548,-0.00036043702384137247,0.0035546902869386153,-0.005744074881711115,-0.0014518489650373703,0.0001540524575984514,-2.3378498266681257e-05,-0.030488947905979016,-9.361173482481738e-05,-8.542367982606041e-05,-0.22677725135182852
COX4I1,0.032625460272670714,0.0002640743912116338,0.0006893559165082792,-0.0016587596420131264,0.0005239870718390916,0.0003780538598072282,-0.0022685398845428526,0.002351268839881215,-0.004185510689636464,0.002929491181636109,4.3853608350852876e-07,1.3580437128618528e-05,0.0010319442138655524,0.0006853007102148154,-0.005902422089233835,-0.023932613842475258,2.804735552179653e-05,-0.0006250892987133599,-0.018878917956960325,-0.0007797637396109256,3.379075693055335e-05,0.10574126005461267
JAK1,-0.008447373695285284,-0.00010431242154257655,0.00016319379824676655,-0.001407329633056035,0.0005514777315386396,0.00029698557406183983,-0.000752719350406561,0.0014037034500776744,0.0003156749078458189,-0.0005114246987066529,6.428429860893644e-05,-0.0001301846183156352,0.0029782380117055864,0.002550546345484369,0.01231029026852056,-0.020134149499155818,0.00019513442435612968,-0.00038139435014506,-0.03137626248336374,0.00015834360307636556,-4.45968300939974e-05,0.24751344863651592
LSM3,0.000653414234025231,-8.055356995686097e-06,-0.00043181951487548785,-0.001943013502084729,0.000329082328839607,0.00039695751243260934,-0.00039653872110389024,0.0018500220991093388,-0.0008480312373794256,9.183704922824093e-05,0.00016289497976058526,0.000532883835199795,-0.00015569200486122766,-0.0009592601061916567,-0.004596529550242589,0.0037244660778137655,0.0005689624489000594,8.985939611478303e-05,0.001296617629119392,0.00022254468024314654,-3.949608424660049e-05,-0.30288589572804053
CAMK4,0.02122519823800946,0.0001032270623477088,-0.00014016709923403618,0.004542551581276113,-0.000899460212071106,-0.00042527041905134413,-0.009918421928196499,-0.004762057529658459,-0.0021150708724032414,0.0021914190453040075,0.00012773657365106202,-0.0007330519425844853,0.0039234725896551866,0.005275370024173614,-0.011114019624521796,0.008980283531457007,-0.00047898574856412575,-0.0003983168560907034,-0.014326502103705091,-0.00038439960574908675,4.74369385227184e-06,0.40199099017567314
RPS11,0.005825444021348253,0.00013514862768626064,-0.0010331147691119492,0.016316416969413328,-0.004313238376809711,-0.0002065926497936046,-0.002199007554776945,-0.017210993748954434,0.0014862434301990072,0.0008464743064083614,0.00019049517719088054,-0.0020265464871024198,0.0009389383976160812,-0.0005392811903166877,0.00010140331513546104,0.002632122108963687,-0.00159935107405583,-0.00016405215969098202,-0.01905780554843423,-0.0009048808554472641,4.8508618854414834e-05,0.11684654680501358
SLIRP,0.006113941359410797,9.400747529930946e-05,-0.00039098474216026313,-0.0020836882601083613,0.0007862371875621386,2.738336566250163e-05,-0.009583839206194015,0.0018175238120056681,-0.0005557782954768765,0.0005300390458609985,0.00033808476446366446,0.000828200397998611,-0.00036559464042145513,0.0011527266925063311,-0.00164656173108847,-0.0033797533325430383,0.0003030959468429024,0.00010215869481943789,-0.01282372508669447,0.00012731538508613965,-3.4336234067225615e-05,-0.2521698766130905
ACAP1,-0.009755458989253733,-8.792887281506526e-05,0.001589456454430415,-0.008766194385500106,0.002528882158913645,0.00022652112919614747,-0.014556295191768612,0.009472950918395437,0.0021000942035309775,-0.0003726077172536131,0.00023786643974483908,0.0005866327983160768,0.0001299214830613249,2.648464497427993e-05,-0.00464056139928018,0.012493002024993623,0.0009310750291885167,6.982763842411e-05,0.020759550488016604,-3.5725534811752367e-05,9.293720202832406e-05,0.2488165284599313
GPR155,0.013382654850749602,8.105831330128956e-05,-0.000285389788072155,0.005242620156138482,-0.0015712476374116905,0.00028424113154586504,-0.010079653821644212,-0.005504600646510565,-0.0025569256861153796,0.0018534571802087257,0.0002190290280757611,-0.0008618353571218209,0.002741781617344033,0.004900001047392287,0.008773243218128984,-0.025596091092661203,-0.0003772207710375891,-0.0006900091803625694,0.003127797385605263,-0.0003144493430894405,-4.2415530866438556e-05,0.2737785476505253
CDKN3,-0.006587112525443265,-4.0916160204585166e-05,-0.0010109088949900498,0.0005082850325242975,-0.00015894885214320535,0.0006548935766701215,-0.0008388542073305529,-0.0010987970634957172,-0.00017279295217774454,-0.00026904646952627474,5.761458615113017e-05,0.0005070085213839157,0.001190879141322364,-0.0006215399339975838,0.0007407631992932164,-0.0015224022378568936,0.0008187460495852286,0.00026268505963351115,0.0011470187849085332,0.0004983028932298415,-7.172688985136821e-05,-0.31008580597512775
VAMP2,0.008052782996984725,3.086449113376998e-05,0.0008190559209260863,-0.0032754171703250883,0.0012943920462912487,-2.441927473285948e-05,-0.008066433767299494,0.0037364695647346844,-0.0005773222268362136,0.0009979826702679767,4.291949698204879e-05,5.6764388460470985e-05,0.002373105511406505,0.0023227835522235027,-0.007809647562424934,0.0031552946841849686,5.222606512352465e-05,-0.00025340407284204906,-0.0125791215112782,-0.00018840326966407044,3.3244576935605053e-06,0.33752076300533107
RPS10,-0.0032029379065059036,2.9699778078342538e-05,-0.0017447742408674086,0.02102122713529087,-0.005335474264970777,-0.0008724792660133435,-0.019394763534312062,-0.022597992178706144,0.002176882740805841,0.0006821664115946725,0.00038382151865595543,-0.002564814838104326,0.0013591550451425211,0.0028553022286415147,-0.008308757837324446,0.033912431890515266,-0.001997660159956392,0.00031504566248309005,-8.449674171353075e-05,-0.00048361810967111,0.00011489773110342466,0.30405955713622906
DDX17,-0.004893389930858768,-8.90934593104046e-05,0.00013561085897563014,0.0016762916604344774,-0.00038303622035631415,-8.883231418451448e-05,-0.008532205387848902,-0.0018242703965732077,0.00017402200134204087,-3.246843245107773e-05,0.0002209495397383775,-0.0005340488485503517,-0.0002802969105459423,0.004359799415671161,0.0005963047485495079,0.0008538185749732555,0.0001655549007205125,0.0001260844370361024,-0.01973615946357258,5.1002646948337096e-05,-5.363057029669137e-06,0.2875301710744286
CACYBP,-0.012906995381151693,-4.199237120793696e-05,-0.0005077684644226404,-0.0014724741773714319,0.0003632647469128461,0.00014971515195991324,0.002098767485741558,0.0012483748397267974,-0.0005893040028862237,-0.0012897316940907013,0.00010572252562687895,0.0006475671993399874,-0.00015772684807702377,-0.0017122333396399144,0.001232401380319732,0.0017370264330852506,0.00020518620981080816,0.00021418761004661282,0.02288056496503027,0.000570596969950307,2.9086409117909417e-05,-0.22138341901335248
IL16,0.017406612648504155,0.00019284639155457394,0.0011614093726393607,-0.0030200679769316675,0.0004416236531246293,0.0006135046291050036,-0.009211287489080533,0.0036883786228116577,-0.0004227906648725272,0.0019922339737784168,0.0001252990556355465,-0.00010743617642433405,-0.0030797787712306597,0.0017995862761580475,-0.022793225614031215,0.025009237867631658,0.0005750148975395656,0.00016572721242172944,-0.013191817680197804,-0.000315428553097831,3.057052934439418e-05,0.16108302281627432
UBXN1,0.01268496128060774,6.958196315646375e-05,-0.00015455049328256344,0.0043311788967163424,-0.001128719776761948,-0.00010188979294094691,-0.003689335898483317,-0.004425459750718444,-0.0016625780642871017,0.0013280369869263235,2.2740931477423113e-05,-0.0007345657183573096,0.0014097599099395486,0.0019487378849129865,0.009736566261849822,-0.025985120826385988,-0.0004930780235537811,-0.0005198403986348401,0.007048399903149127,-0.0002819700657625173,3.73898670873649e-05,0.1982952156114387
ERP29,0.004142472375202416,7.96218614881146e-05,-0.00011154314891551147,0.003449398702259286,-0.0007076365380778939,-0.0001997266159104696,-0.006662739744483069,-0.003575629749392328,-0.0002221266619391545,0.0008870660738031974,-0.00010110466529416787,-0.000736155611131171,0.0036863199197831784,0.0001502376928404485,0.00332357870059351,-0.00380392856989023,-0.0007795761379558807,-0.0004099050387982168,-0.012565151480328808,-3.8710394677351646e-05,9.231003701123014e-05,0.2915175603276349
EEF1D,0.004804183266200067,8.041151015655239e-05,0.0009818727776756354,-0.0038122546075150987,0.0013827969726765484,0.0003531860497157026,0.013762941301993714,0.004483670995874913,0.0035498735400379456,9.249519101789025e-07,-0.00026596151057229446,0.00021336270982024743,0.0013149668802277929,-0.0006299487398023389,-0.001084033334366805,-0.009923461399759578,-0.00011243339448388485,-0.00044790790393529136,0.0011422967796562216,-0.00046747784450350705,-0.00011540906728270146,0.17617281846968746
RPS26,0.0185518179244475,0.00015686373919854933,0.0022055143136274773,-0.01505390983839619,0.004824150239715041,0.0003787742854210914,0.011428217964726591,0.016764397192841732,0.0009875037313042303,0.0007616658199060596,-9.934717724433388e-05,0.001933562679687216,-0.00012801966413883501,0.00040657791692582697,-0.03157446103923267,0.016406834590295773,0.0006916896029867138,-4.228769773850698e-05,-0.06666958699926495,-0.000495288614882633,-0.0001720165771311119,0.06537613840754174
SOD1,0.004125612157207079,-0.00010897568319486528,-0.0002895208972823649,0.00033519051487869,-0.0004491657647702474,-0.0009671476434845119,0.013955220908851144,-9.852286041693372e-05,-0.007897027404081927,-0.00058216676795525,-0.00028209117164922147,0.0001259043582056497,-0.0021801103364595255,-0.0027113839889262945,0.007779940199588814,-0.02146045207059845,-0.0002086042340298486,0.00016171881447087034,-0.007318316241694436,0.00026742117626954437,0.00011896862237426755,-0.1824197989607413
