,gene_names,tau,std,stat,rej,pvalue,padj,pvalue_emp_null_adj,padj_emp_null_adj,trt
8418,CHRNE,0.0,inf,,0.0,,,,,BTLA
8419,GP1BA,0.0,inf,,0.0,,,,,BTLA
8420,PFN1,0.0027522446093007132,0.01926700355432181,0.14284756846288915,0.0,0.8864105680783055,0.8871101817863389,0.046098767083455124,0.6876851371978953,BTLA
8421,ZFP3,0.0,inf,,0.0,,,,,BTLA
8422,ZNF594,0.0,inf,,0.0,,,,,BTLA
8423,RP11-333E1.1,0.0,inf,,0.0,,,,,BTLA
8424,SCIMP,0.0,inf,,0.0,,,,,BTLA
8425,NLRP1,-0.21566967391967878,0.05200117187032565,-4.147400263545795,0.0,3.362718796795842e-05,9.614267044728585e-05,0.6470191060405353,0.9861147168145287,BTLA
8426,KIAA0753,-0.8868911485481196,0.14569762451093224,-6.087203902775867,0.0,1.1489960194920422e-09,1.7241739085395376e-08,0.11717561960983792,0.9847372381013213,BTLA
8427,XAF1,-0.32564542915366235,0.09043734829726124,-3.6007848005813767,0.0,0.0003172580939153765,0.0007082451814871434,0.8843552563747127,0.9994571160549879,BTLA
8428,RNASEK,-0.27999455582818983,0.08594484602929615,-3.2578399841771506,0.0,0.0011226369019497104,0.0021246322263764666,0.959657028415527,0.9994571160549879,BTLA
8429,GABARAP,-0.19824013065939958,0.06550207390221317,-3.0264710542653743,0.0,0.002474265096245424,0.00419714801610595,0.8549241259202884,0.9994571160549879,BTLA
8430,CLDN7,0.0,inf,,0.0,,,,,BTLA
8431,GPS2,-0.42006985291008964,0.07571065309253208,-5.548358596202947,0.0,2.8836396690942187e-08,2.328952293255713e-07,0.20812997264554933,0.9847372381013213,BTLA
8432,NEURL4,0.0,inf,,0.0,,,,,BTLA
8433,NLGN2,0.0,inf,,0.0,,,,,BTLA
8434,KDM6B,-0.48446711212904126,0.11306987634814229,-4.2846700445427786,0.0,1.8301059020341233e-05,5.6120297068422444e-05,0.591700457539461,0.9847372381013213,BTLA
8435,KCNAB3,0.0,inf,,0.0,,,,,BTLA
8436,VAMP2,-0.036559887589482296,0.025615658312679455,-1.4272476288999207,0.0,0.1535085302593364,0.16587031646258077,0.27264632575108017,0.9847372381013213,BTLA
8437,AC129492.1,0.0,inf,,0.0,,,,,BTLA
8438,AURKB,0.0,inf,,0.0,,,,,BTLA
8439,LINC00324,0.0,inf,,0.0,,,,,BTLA
8440,CTC1,-0.33757278271340974,0.10778777599458729,-3.1318280723257654,0.0,0.0017372157351920267,0.003085781599878753,0.9024119641539661,0.9994571160549879,BTLA
8441,KRBA2,0.0,inf,,0.0,,,,,BTLA
8442,CTB-41I6.2,0.0,inf,,0.0,,,,,BTLA
8443,RP11-85B7.5,0.0,inf,,0.0,,,,,BTLA
8444,MYH3,0.0,inf,,0.0,,,,,BTLA
8445,ADPRM,-0.34496437106613437,0.060767984223342425,-5.676745336792418,0.0,1.3728161244015654e-08,1.25232434945409e-07,0.1828231506953386,0.9847372381013213,BTLA
8446,HS3ST3B1,-0.3075548438553971,0.08993118789850592,-3.4198908192171973,0.0,0.000626462734637794,0.0012958478752377208,0.9664607095345359,0.9994571160549879,BTLA
8447,RP11-214O1.2,0.0,inf,,0.0,,,,,BTLA
8448,RP11-214O1.3,0.0,inf,,0.0,,,,,BTLA
8449,CDRT4,0.0,inf,,0.0,,,,,BTLA
8450,TVP23C-CDRT4,0.0,inf,,0.0,,,,,BTLA
8451,TVP23C,-0.5594212392894344,0.15974219912912516,-3.5020254030510425,0.0,0.00046173559242557123,0.000988673710320705,0.9290839023372428,0.9994571160549879,BTLA
8452,CTC-529I10.2,0.0,inf,,0.0,,,,,BTLA
8453,RP11-138I1.2,0.0,inf,,0.0,,,,,BTLA
8454,LRRC75A,-0.18628394565199707,0.09654477810277651,-1.9295082480140868,0.0,0.05366779713046692,0.06410811753314372,0.4180056536911868,0.9847372381013213,BTLA
8455,ZNF624,0.0,inf,,0.0,,,,,BTLA
8456,CCDC144A,-0.16385468016163887,0.12502937473519066,-1.3105294696440681,0.0,0.1900167815518532,0.20196251383717506,0.2445426720298709,0.9847372381013213,BTLA
8457,MPRIP-AS1,0.0,inf,,0.0,,,,,BTLA
8458,FLCN,-0.2163490567335559,0.06492091592300626,-3.3325016084205843,0.0,0.000860689729435607,0.001695966708507148,0.9936921179520293,0.9994571160549879,BTLA
8459,RP11-45M22.5,0.0,inf,,0.0,,,,,BTLA
8460,SMCR5,-0.5095422982876493,0.18753271519852985,-2.7170848443602327,0.0,0.00658597222429582,0.009953531323488795,0.7190783086742287,0.9905470472764002,BTLA
8461,TOM1L2,-0.14414926666059172,0.08759088344691544,-1.6457108432746148,0.0,0.0998233055112723,0.11161900475158137,0.3309955350111541,0.9847372381013213,BTLA
8462,RP1-253P7.4,0.0,inf,,0.0,,,,,BTLA
8463,DRC3,0.0,inf,,0.0,,,,,BTLA
8464,MYO15A,0.0,inf,,0.0,,,,,BTLA
8465,RP11-258F1.1,0.0,inf,,0.0,,,,,BTLA
8466,FAM106A,0.0,inf,,0.0,,,,,BTLA
8467,TRIM16L,0.0,inf,,0.0,,,,,BTLA
8468,TVP23B,0.13053546586912612,0.1123703473801584,1.16165402094481,0.0,0.24537602935235658,0.25629061385402646,0.009970265753309145,0.3010070708379999,BTLA
8469,CTD-2145A24.5,0.0,inf,,0.0,,,,,BTLA
8470,SLC5A10,0.0,inf,,0.0,,,,,BTLA
8471,RP11-160E2.19,0.0,inf,,0.0,,,,,BTLA
8472,GRAPL,0.0,inf,,0.0,,,,,BTLA
8473,RP11-160E2.11,0.0,inf,,0.0,,,,,BTLA
8474,ULK2,-0.8257109263207432,0.2235834818493369,-3.693076606066782,0.0,0.00022155724505183697,0.0005154763059187693,0.8428836259345717,0.9994571160549879,BTLA
8475,AKAP10,-0.34149349852111976,0.08058884129037794,-4.237478701184565,0.0,2.2604385504194643e-05,6.816257031942641e-05,0.6104733320246235,0.9861147168145287,BTLA
8476,CCDC144NL,0.0,inf,,0.0,,,,,BTLA
8477,AC087294.2,0.0,inf,,0.0,,,,,BTLA
8478,NATD1,0.0,inf,,0.0,,,,,BTLA
8479,WSB1,-0.23036052987845254,0.0457064202600385,-5.040003758068505,0.0,4.6552270468514623e-07,2.4442351533779107e-06,0.3329754703693817,0.9847372381013213,BTLA
8480,LGALS9,-0.1155502717998017,0.0949325860800056,-1.217182387746398,0.0,0.2235348296550035,0.23502666998552607,0.22357895989597698,0.9847372381013213,BTLA
8481,RP11-138P22.1,0.0,inf,,0.0,,,,,BTLA
8482,ALDOC,-0.5256277018784387,0.08427492137785694,-6.237059534256014,0.0,4.4587233617036233e-10,7.852307253666937e-09,0.09845303725379516,0.9847372381013213,BTLA
8483,RP11-192H23.6,-0.6238148064578766,0.13412364175452926,-4.651042860881838,0.0,3.3026067382827324e-06,1.2925016494266989e-05,0.45578835245668636,0.9847372381013213,BTLA
8484,SGK494,-0.8898421520051973,0.1537783677536646,-5.786523585883178,0.0,7.185800144419089e-09,7.656802170691938e-08,0.16305677772580818,0.9847372381013213,BTLA
8485,AC010761.8,-0.6471012420285227,0.2048256020898517,-3.1592790912175914,0.0,0.001581599524331847,0.0028670024258081227,0.9148497171087026,0.9994571160549879,BTLA
8486,TRAF4,-0.2697652362271105,0.1119867899214419,-2.4089023037123334,0.0,0.01600058053158339,0.0218158452839223,0.5920591489309956,0.9847372381013213,BTLA
8487,SEZ6,0.0,inf,,0.0,,,,,BTLA
8488,RP11-321A17.6,0.0,inf,,0.0,,,,,BTLA
8489,MYO18A,0.0,inf,,0.0,,,,,BTLA
8490,TIAF1,0.0,inf,,0.0,,,,,BTLA
8491,NUFIP2,-0.22591690418799432,0.05015562192224894,-4.5043186691655395,0.0,6.658622544924808e-06,2.3388181127325917e-05,0.5080165915455532,0.9847372381013213,BTLA
8492,RP11-296K13.4,0.0,inf,,0.0,,,,,BTLA
8493,TAOK1,-0.2945514861723832,0.05984751961721483,-4.921699145701219,0.0,8.579603691381591e-07,4.105259426668625e-06,0.36784753058439856,0.9847372381013213,BTLA
8494,CORO6,0.0,inf,,0.0,,,,,BTLA
8495,NSRP1,-0.2351833132237968,0.049374198463412726,-4.763283669264472,0.0,1.9046778869900642e-06,8.17303404637361e-06,0.41796374118756663,0.9847372381013213,BTLA
8496,RP11-354P11.3,-0.2623428731328963,0.1185825243399806,-2.2123232288490446,0.0,0.026944339205919245,0.03442359910640363,0.516840635689342,0.9847372381013213,BTLA
8497,BLMH,-0.21405858971560768,0.0480559801059904,-4.454359046334886,0.0,8.414418691006772e-06,2.868140564568975e-05,0.5264912368141416,0.9847372381013213,BTLA
8498,CRLF3,-0.2712504354727022,0.04773287956522612,-5.682674876173003,0.0,1.3260420879784916e-08,1.227314866829728e-07,0.18171204568706478,0.9847372381013213,BTLA
8499,CTD-2349P21.9,0.0,inf,,0.0,,,,,BTLA
8500,ATAD5,0.0,inf,,0.0,,,,,BTLA
8501,CTD-2349P21.11,0.0,inf,,0.0,,,,,BTLA
8502,RP13-753N3.1,0.0,inf,,0.0,,,,,BTLA
8503,NF1,-0.12652725515112678,0.08495535425883087,-1.4893382089331306,0.0,0.1363983310064193,0.14907085588587243,0.28846434782432306,0.9847372381013213,BTLA
8504,EVI2B,-0.07548630820757936,0.02561403485324381,-2.9470682241232145,0.0,0.003208024166838948,0.005289693944800762,0.8194693107704303,0.9994571160549879,BTLA
8505,EVI2A,-0.19100604446449537,0.033076914216466656,-5.774602891142941,0.0,7.713478366014005e-09,8.049951084860706e-08,0.16512177819985296,0.9847372381013213,BTLA
8506,RAB11FIP4,-0.36572911702816163,0.1008426483722576,-3.6267305840489588,0.0,0.0002870325036473577,0.0006476107021794476,0.8726592737313756,0.9994571160549879,BTLA
8507,LRRC37B,-0.3077496790197355,0.09355959107743958,-3.2893439942999545,0.0,0.001004212088305727,0.0019395901416171546,0.9740130026852832,0.9994571160549879,BTLA
8508,RP11-227G15.10,0.0,inf,,0.0,,,,,BTLA
8509,RP11-227G15.11,0.0,inf,,0.0,,,,,BTLA
8510,RP11-227G15.8,0.0,inf,,0.0,,,,,BTLA
8511,MYO1D,0.0,inf,,0.0,,,,,BTLA
8512,CCL1,0.0,inf,,0.0,,,,,BTLA
8513,RFFL,-0.25053688628907805,0.07415603784807845,-3.378509607030873,0.0,0.0007287988594642109,0.0014774052019194555,0.9853251048986219,0.9994571160549879,BTLA
8514,UNC45B,0.0,inf,,0.0,,,,,BTLA
8515,SLC35G3,0.0,inf,,0.0,,,,,BTLA
8516,RP11-799D4.4,0.0,inf,,0.0,,,,,BTLA
8517,SLFN5,-0.09350025523833938,0.024285169121280727,-3.850096936586969,0.0,0.00011807108558471285,0.00029155625417997253,0.7733754941880697,0.9965650119405027,BTLA
8518,RP11-47L3.1,-0.2567360286778537,0.060578179321170614,-4.238094171115682,0.0,2.2542521818515696e-05,6.805694682351881e-05,0.61022680229075,0.9861147168145287,BTLA
8519,SLFN11,-0.20050532994866313,0.10615131660571639,-1.8888633354724274,0.0,0.05891014345029503,0.0696810278871027,0.4047773045410543,0.9847372381013213,BTLA
8520,RP11-686D22.5,0.0,inf,,0.0,,,,,BTLA
8521,SLFN12,-0.7337345535116349,0.17530180303794224,-4.1855505237035455,0.0,2.8447578160621294e-05,8.335440980104836e-05,0.6314302776450509,0.9861147168145287,BTLA
8522,SLFN13,-0.6467448652957721,0.1386296146332885,-4.6652720416671505,0.0,3.0820900811348206e-06,1.2155801626373103e-05,0.45088914770672917,0.9847372381013213,BTLA
8523,SLFN12L,-0.42156406280142456,0.08352131749138182,-5.047382817505529,0.0,4.4790331745418954e-07,2.3615027298624216e-06,0.33087347765586306,0.9847372381013213,BTLA
8524,RP11-1094M14.12,0.0,inf,,0.0,,,,,BTLA
8525,C17orf50,0.0,inf,,0.0,,,,,BTLA
8526,HEATR9,0.0,inf,,0.0,,,,,BTLA
8527,AC015849.2,0.0,inf,,0.0,,,,,BTLA
8528,CCL5,0.08448852193390309,0.03638935688434085,2.321792116371817,0.0,0.020244131964198202,0.026767006601254768,0.0011952217534913464,0.11494708246135765,BTLA
8529,RP11-104J23.1,0.0,inf,,0.0,,,,,BTLA
8530,CCL23,0.0,inf,,0.0,,,,,BTLA
8531,AC069363.1,0.0,inf,,0.0,,,,,BTLA
8532,CCL3,-0.1428499357862904,0.22641498059955584,-0.6309208666671177,0.0,0.5280922673407563,0.5348410503099673,0.12061780053662063,0.9847372381013213,BTLA
8533,CCL4,0.09511532305767346,0.12638132315448652,0.7526058493738509,0.0,0.4516868015948843,0.45892537213326384,0.019127415222442948,0.4364476105833082,BTLA
8534,AC131056.3,0.0,inf,,0.0,,,,,BTLA
8535,CCL3L3,0.1395298879740528,0.11287097072349767,1.2361893149290089,0.0,0.21638820151005178,0.22817483535529784,0.008806786928963847,0.2873353030815764,BTLA
8536,CCL4L2,0.44467928865831896,0.16376957302067302,2.715274152923303,0.0,0.00662209263304253,0.010002160165214925,0.000530348840291364,0.08966431059859327,BTLA
8537,SYNRG,-0.17804320567002635,0.031983251324326833,-5.566763799733038,0.0,2.595137854334287e-08,2.1161638580680873e-07,0.20435370195022862,0.9847372381013213,BTLA
8538,MLLT6,-0.1918052996533955,0.06572904461763973,-2.9181209124393788,0.0,0.0035214777039814476,0.005735688797236321,0.8066310547430395,0.9986009044013623,BTLA
8539,LINC00672,-0.8450196712067458,0.1659540799985505,-5.091888498397427,0.0,3.545145770509477e-07,1.9802840691656462e-06,0.31837811272158023,0.9847372381013213,BTLA
8540,PLXDC1,-0.7783542198503275,0.2550094866987964,-3.0522559373239235,0.0,0.002271283508101702,0.0038892471144806994,0.8665045266807035,0.9994571160549879,BTLA
8541,STAC2,0.0,inf,,0.0,,,,,BTLA
8542,FBXL20,-0.37062969082331065,0.06938520232178713,-5.341624415886901,0.0,9.211735919559867e-08,6.29675533477192e-07,0.25405697622200485,0.9847372381013213,BTLA
8543,NEUROD2,0.0,inf,,0.0,,,,,BTLA
8544,IKZF3,-0.2947518999185863,0.049858235088081584,-5.911799713685525,0.0,3.383898533885413e-09,4.067093214186449e-08,0.1425190085567626,0.9847372381013213,BTLA
8545,GSDMB,-0.2947016850363873,0.15176494940024415,-1.9418296925674274,0.0,0.052157721032646966,0.06245136002775859,0.42206555193231354,0.9847372381013213,BTLA
8546,ORMDL3,-0.2493882740807481,0.05691832015300148,-4.381511495953681,0.0,1.1785882407853465e-05,3.813099463362472e-05,0.5540313576037421,0.9847372381013213,BTLA
8547,THRA,-0.09828564429905563,0.08241105050283193,-1.1926270045020018,0.0,0.23301548497947178,0.24438679483372228,0.21828443657121477,0.9847372381013213,BTLA
8548,RARA,0.0,inf,,0.0,,,,,BTLA
8549,RARA-AS1,0.0,inf,,0.0,,,,,BTLA
8550,TOP2A,-0.45558134317563465,0.14906507772553984,-3.05625804599556,0.0,0.0022411828212923926,0.0038428936002687674,0.8683045745320538,0.9994571160549879,BTLA
8551,IGFBP4,-0.5490215565225436,0.1659518153497095,-3.308319076628315,0.0,0.0009385780729727651,0.001829541885518011,0.9826640674320368,0.9994571160549879,BTLA
8552,RP5-1028K7.2,0.5347051698416835,0.5680485527153536,0.9413018786611039,0.0,0.34655018029701135,0.3559543366679711,0.014249915369034964,0.3803977407986596,BTLA
8553,CCR7,-0.15439170265293656,0.03366450877377522,-4.586186113406422,0.0,4.5141623168326495e-06,1.690977198742629e-05,0.47849431251102126,0.9847372381013213,BTLA
8554,RP11-458J1.1,0.0,inf,,0.0,,,,,BTLA
8555,HAP1,0.0,inf,,0.0,,,,,BTLA
8556,P3H4,0.0,inf,,0.0,,,,,BTLA
8557,KLHL11,-0.8859849414899589,0.25439916786491096,-3.4826566019289324,0.0,0.0004964647522408856,0.0010544678489806416,0.9378870104198431,0.9994571160549879,BTLA
8558,HCRT,0.0,inf,,0.0,,,,,BTLA
8559,ATP6V0A1,-0.40902467716947033,0.15966073067112377,-2.561836435610441,0.0,0.01041203414171372,0.014892791079179917,0.6538399284441916,0.9861147168145287,BTLA
8560,FAM134C,-0.22738796120110571,0.07787176241010137,-2.920031012057965,0.0,0.003499965546705543,0.00571165548677301,0.8074766290950888,0.9986009044013623,BTLA
8561,CCR10,0.0,inf,,0.0,,,,,BTLA
8562,EZH1,-0.13465837607468514,0.05868023430789824,-2.2947825219668627,0.0,0.02174559077806004,0.028455530553746264,0.5477815803111029,0.9847372381013213,BTLA
8563,RAMP2-AS1,0.0,inf,,0.0,,,,,BTLA
8564,CNTD1,0.0,inf,,0.0,,,,,BTLA
8565,RUNDC1,-0.19522480319452773,0.08080959762304896,-2.4158615923963547,0.0,0.015698027192625516,0.021484186163247872,0.5948116223320139,0.9852660184415332,BTLA
8566,BRCA1,0.0,inf,,0.0,,,,,BTLA
8567,NBR1,-0.32949026316904123,0.05459960428465133,-6.034663940992431,0.0,1.5929383969098658e-09,2.2229972204362252e-08,0.12436521011945921,0.9847372381013213,BTLA
8568,LINC00910,-0.36827009038392255,0.20266747999656745,-1.8171148641615313,0.0,0.06919952722460061,0.08046309080311195,0.3820461118423688,0.9847372381013213,BTLA
8569,HDAC5,-0.3307994501333886,0.07697359018723206,-4.297570755485688,0.0,1.7268014842228346e-05,5.3339446577212044e-05,0.5866150389801926,0.9847372381013213,BTLA
8570,ASB16,0.0,inf,,0.0,,,,,BTLA
8571,RP5-882C2.2,-0.5862999401288634,0.11549220955436476,-5.076532368643263,0.0,3.8438534093710066e-07,2.074015346747383e-06,0.32265409905272224,0.9847372381013213,BTLA
8572,MEIOC,0.0,inf,,0.0,,,,,BTLA
8573,RP11-1072C15.4,0.0,inf,,0.0,,,,,BTLA
8574,HIGD1B,0.0,inf,,0.0,,,,,BTLA
8575,AC142472.6,0.0,inf,,0.0,,,,,BTLA
8576,AC002117.1,-0.5870400470662125,0.10209377511898639,-5.750008229023168,0.0,8.923910550210124e-09,8.874916531503088e-08,0.16944437808050483,0.9847372381013213,BTLA
8577,CTD-2020K17.1,-0.325563896115197,0.06724060226570776,-4.841775432479021,0.0,1.2868414726274161e-06,5.912010823520158e-06,0.3926471909649216,0.9847372381013213,BTLA
8578,PLEKHM1,-0.31627898297613566,0.1009905866740641,-3.131766963557613,0.0,0.0017375773362093296,0.003085781599878753,0.9023843019980912,0.9994571160549879,BTLA
8579,RP11-798G7.8,0.0,inf,,0.0,,,,,BTLA
8580,CRHR1,0.0,inf,,0.0,,,,,BTLA
8581,KANSL1,-0.17165833481524198,0.05394223125297502,-3.1822624097659045,0.0,0.001461293550417293,0.0026718388203736516,0.9252793941103997,0.9994571160549879,BTLA
8582,KANSL1-AS1,-0.1338591023208093,0.06783423211766787,-1.9733267134005756,0.0,0.04845835130959628,0.05857501378509827,0.43254824588309015,0.9847372381013213,BTLA
8583,LRRC37A,0.0,inf,,0.0,,,,,BTLA
8584,LRRC37A2,-0.17425237113768027,0.10457451243874992,-1.6662986713874588,0.0,0.09565394123557408,0.10766906123986501,0.3368830394594088,0.9847372381013213,BTLA
8585,FAM215B,-0.26339782984992544,0.04683622907354333,-5.623805226427005,0.0,1.867962578294883e-08,1.595226528147805e-07,0.19296730821623942,0.9847372381013213,BTLA
8586,NSF,-0.1556740257897606,0.07661111626723552,-2.032003100525741,0.0,0.04215334206357646,0.0515930866183542,0.452473401628257,0.9847372381013213,BTLA
8587,EFCAB13,0.9681026495211018,0.27645186191833726,3.5018850761333464,0.0,0.0004619788433478058,0.000988673710320705,9.056032914045457e-05,0.04253675063145752,BTLA
8588,SCRN2,-0.36417857380310154,0.06902955939724445,-5.275690254769886,0.0,1.3225731647068408e-07,8.600116783837304e-07,0.27008741139311887,0.9847372381013213,BTLA
8589,RP11-6N17.6,0.0,inf,,0.0,,,,,BTLA
8590,RP11-456D7.1,0.0,inf,,0.0,,,,,BTLA
8591,THRA1/BTR,0.0,inf,,0.0,,,,,BTLA
8592,HOXB2,-0.45870640752991065,0.07731934399108242,-5.932621564699453,0.0,2.981354923996902e-09,3.706233376105952e-08,0.13930692357338043,0.9847372381013213,BTLA
8593,HOXB-AS1,-0.2543172752809866,0.09119622899008616,-2.7886819235544613,0.0,0.005292301434449159,0.00820995829395705,0.7499050973656499,0.9905470472764002,BTLA
8594,HOXB3,0.0,inf,,0.0,,,,,BTLA
8595,HOXB8,0.0,inf,,0.0,,,,,BTLA
8596,HOXB9,0.0,inf,,0.0,,,,,BTLA
8597,RP11-357H14.17,0.0,inf,,0.0,,,,,BTLA
8598,ZNF652,-0.2757666933085087,0.064821592316496,-4.254241271366158,0.0,2.097590367202267e-05,6.370645714041855e-05,0.6037748575725459,0.9861147168145287,BTLA
8599,RP11-304F15.3,0.0,inf,,0.0,,,,,BTLA
8600,ITGA3,0.0,inf,,0.0,,,,,BTLA
8601,XYLT2,0.0,inf,,0.0,,,,,BTLA
8602,ANKRD40,-0.3258623686476463,0.09925506054294873,-3.2830806496424647,0.0,0.0010267928561549055,0.0019771804732033717,0.971158057727931,0.9994571160549879,BTLA
8603,RP11-294J22.6,-0.3295086850611868,0.11460055412742458,-2.8752800330686488,0.0,0.004036693051500363,0.006475049701837395,0.7877271337964027,0.996770354760928,BTLA
8604,TOB1,-0.21513025966810279,0.05067130386359585,-4.245603394126599,0.0,2.1800595020438772e-05,6.601529007388895e-05,0.607222510187658,0.9861147168145287,BTLA
8605,RP11-700H6.1,0.0,inf,,0.0,,,,,BTLA
8606,NME1,-0.15609439009174578,0.07136772139694096,-2.1871847249201437,0.0,0.02872904153105044,0.03655637196324331,0.5075913600896549,0.9847372381013213,BTLA
8607,MBTD1,-0.3736525176209315,0.09771153743559526,-3.8240368274546657,0.0,0.00013128429227401934,0.0003216782272530561,0.7848025333612441,0.996770354760928,BTLA
8608,TOM1L1,0.0,inf,,0.0,,,,,BTLA
8609,NOG,0.0,inf,,0.0,,,,,BTLA
8610,C17orf67,-0.11502120914857085,0.11561131246060748,-0.9948957995590813,0.0,0.3197869460230013,0.32980060801721484,0.1789063433603434,0.9847372381013213,BTLA
8611,SCPEP1,-0.3195095378625503,0.08631622651104971,-3.7016161477083167,0.0,0.00021423054919967322,0.0005002658128640619,0.8390664684452835,0.9994571160549879,BTLA
8612,RP11-166P13.4,-0.33527335816714354,0.13822197484620824,-2.4256154532604763,0.0,0.015282453945190823,0.020972025543833293,0.5986791835965368,0.9861147168145287,BTLA
8613,VEZF1,-0.22685530232588713,0.06543746753914073,-3.466749415236707,0.0,0.0005267927460797417,0.0011095900365932102,0.9451225473449798,0.9994571160549879,BTLA
8614,RP11-159D12.2,-0.49105253053728837,0.18308151297384181,-2.682152460731787,0.0,0.007315011389412188,0.010938012313413509,0.7041985851991583,0.9905470472764002,BTLA
8615,RP11-506H21.5,0.0,inf,,0.0,,,,,BTLA
8616,RP5-1171I10.5,-0.05941574657328358,0.029727276885534542,-1.998694559278506,0.0,0.04564141204921877,0.05559395819251623,0.4410995740338741,0.9847372381013213,BTLA
8617,RNF43,-0.5217859263280304,0.07189865663397926,-7.257241661472639,0.0,3.9506352810418003e-13,2.0037622145444014e-11,0.025380780815795912,0.5102279444641041,BTLA
8618,GDPD1,-0.41719800655239647,0.19336521301265483,-2.1575649521048694,0.0,0.030961672091385874,0.039122471561412346,0.49680583353244423,0.9847372381013213,BTLA
8619,YPEL2,-0.31100920622952516,0.04809992965557615,-6.465897319529039,0.0,1.0069944187869124e-10,2.1826819196953932e-09,0.0745523794384126,0.8918152559236526,BTLA
8620,VMP1,-0.36954837187029194,0.05095323885209766,-7.252696397632008,0.0,4.0855519431586755e-13,2.031560730951059e-11,0.025551636020087233,0.5102279444641041,BTLA
8621,RP11-178C3.2,0.0,inf,,0.0,,,,,BTLA
8622,USP32,-0.39564435507792023,0.09187307092861338,-4.306423537157491,0.0,1.6591524363435933e-05,5.137497653928392e-05,0.5831370633505464,0.9847372381013213,BTLA
8623,RP11-15E18.1,0.0,inf,,0.0,,,,,BTLA
8624,BCAS3,-0.44422102947077036,0.11242517800607585,-3.9512592939524906,0.0,7.774103863097861e-05,0.00020179250150272442,0.7295013332698859,0.9905470472764002,BTLA
8625,MED13,-0.09733942082667303,0.06667410796336028,-1.4599283559993694,0.0,0.14430976510285734,0.15653103691225242,0.28089644883297227,0.9847372381013213,BTLA
8626,TANC2,-0.6328037157074575,0.1481903062053037,-4.270209920686496,0.0,1.952890695714942e-05,5.959724192939943e-05,0.5974245382840411,0.9861147168145287,BTLA
8627,CYB561,-0.5176277948883811,0.16467245981809805,-3.1433780454859765,0.0,0.0016700999192847464,0.002987761718939709,0.907642389929532,0.9994571160549879,BTLA
8628,ACE,0.0,inf,,0.0,,,,,BTLA
8629,PRR29-AS1,0.0,inf,,0.0,,,,,BTLA
8630,ICAM2,-0.06392631090048184,0.04634652612804647,-1.3793118112858305,0.0,0.16779863640864345,0.1803124330221694,0.26084768621929044,0.9847372381013213,BTLA
8631,ERN1,-0.25243050574164233,0.07290341520287835,-3.462533340024871,0.0,0.0005351156130978592,0.0011243191340647646,0.9470410536233516,0.9994571160549879,BTLA
8632,PECAM1,-0.28698848640276003,0.05130668113315885,-5.59358898420898,0.0,2.2242314636259753e-08,1.8379963198824425e-07,0.19893950478112865,0.9847372381013213,BTLA
8633,MILR1,0.0,inf,,0.0,,,,,BTLA
8634,POLG2,-0.28782894692904953,0.08411157420187328,-3.421989775607353,0.0,0.0006216465121915972,0.0012869351468717473,0.9655042721313126,0.9994571160549879,BTLA
8635,CEP95,-0.11833360291974022,0.07583090483101784,-1.5604930889778477,0.0,0.11864340187939601,0.13104515120476842,0.30733838472233144,0.9847372381013213,BTLA
8636,LRRC37A3,0.0,inf,,0.0,,,,,BTLA
8637,RP11-927P21.1,0.0,inf,,0.0,,,,,BTLA
8638,RP11-583F2.5,0.0,inf,,0.0,,,,,BTLA
8639,RGS9,-0.33049296638582004,0.12852477644901333,-2.571433894047105,0.0,0.010127834869794903,0.014527256351696763,0.6578033446039004,0.9861147168145287,BTLA
8640,AXIN2,0.0,inf,,0.0,,,,,BTLA
8641,PRKCA,-0.17733165375034704,0.0382350183191715,-4.63793824472763,0.0,3.5190188891570068e-06,1.3645614530431451e-05,0.4603267337845024,0.9847372381013213,BTLA
8642,HELZ,-0.11071887972255522,0.04844364599157214,-2.28551913168999,0.0,0.022282405924075505,0.029082954927151558,0.5442605611182535,0.9847372381013213,BTLA
8643,RP11-401F2.3,0.0,inf,,0.0,,,,,BTLA
8644,KPNA2,-0.2930065316188112,0.06577412688564944,-4.454738443403635,0.0,8.3995531609985e-06,2.8669268931752616e-05,0.5263496568970145,0.9847372381013213,BTLA
8645,RP11-147L13.11,0.0,inf,,0.0,,,,,BTLA
8646,RP11-147L13.12,0.0,inf,,0.0,,,,,BTLA
8647,RP11-147L13.13,0.0,inf,,0.0,,,,,BTLA
8648,RP11-147L13.14,0.0,inf,,0.0,,,,,BTLA
8649,RP11-147L13.8,0.0,inf,,0.0,,,,,BTLA
8650,RP11-147L13.15,-0.5610798590173303,0.10336737102801384,-5.428017114465169,0.0,5.6983576794538166e-08,4.237840197975038e-07,0.23407214246023134,0.9847372381013213,BTLA
8651,RP11-147L13.2,0.0,inf,,0.0,,,,,BTLA
8652,ABCA10,0.0,inf,,0.0,,,,,BTLA
8653,ABCA5,-0.38403552330441293,0.09706571367643274,-3.956448768146806,0.0,7.607219345243868e-05,0.0001978657257388559,0.7272729811521185,0.9905470472764002,BTLA
8654,RP1-193H18.2,0.0,inf,,0.0,,,,,BTLA
8655,LINC00511,0.0,inf,,0.0,,,,,BTLA
8656,SSTR2,0.0,inf,,0.0,,,,,BTLA
8657,COG1,-0.3366054413551116,0.10112307846730725,-3.328670828231708,0.0,0.0008726147207195256,0.0017154658385617962,0.9919450183409714,0.9994571160549879,BTLA
8658,SDK2,0.0,inf,,0.0,,,,,BTLA
