,ARID1A,BTLA,C10orf54,CBLB,CD3D,CD5,CDKN1B,DGKA,DGKZ,HAVCR2,LAG3,LCP2,MEF2D,PDCD1,RASA2,SOCS1,STAT6,TCEB2,TMEM222,TNFRSF9
RP1-286D6.5,-5.370545885993752e-08,-5.370672863128257e-08,-5.3706445873952545e-08,-5.370657216029528e-08,-5.3706426931895704e-08,0.0022222555719507864,-5.3705815282798846e-08,-5.370708138825214e-08,0.002270228799145286,-5.370677296661607e-08,-5.3706053077200646e-08,-5.3706586872207553e-08,0.0022787254484433225,0.0015435924643017393,-5.370604361835036e-08,-5.370609428710127e-08,-5.370540428649326e-08,-5.3706141835369886e-08,-5.370679756124922e-08,-5.370608078443557e-08
CEP104,0.01119211973910044,-0.027501515223875707,-0.0063003322802082954,-0.017246158643499702,-0.05031442991435748,-0.009297754042658181,-0.008563826466638,-0.0015533607497343776,-0.005204043838241861,0.013016062895318656,0.038251825510483874,0.01752830625169495,-0.012410520283016986,0.007180902564312927,-0.04863397512502381,-0.025729261732415302,-0.043983907275117994,-0.004162196395218297,-0.007280114599495163,0.01441934733260644
CHD5,-6.833036236411512e-08,0.0018630886685035157,-6.833161815067014e-08,-6.833177881833478e-08,-6.83315940517464e-08,-6.833137889762445e-08,-6.833081584231211e-08,0.0016578856218565322,0.0023372752485714254,0.0033238991026778753,-6.833111838987083e-08,-6.833179753806097e-08,-6.833162825048859e-08,0.0013968464035001846,-6.833110634349769e-08,-6.833117082389718e-08,-6.83302929200108e-08,-6.833123132290211e-08,-6.83320656122308e-08,-6.833115364029877e-08
TNFRSF25,-0.020306949133874593,-0.011231464629755033,-0.00503540223771414,-0.015302297874379615,0.030814983174458764,-0.00182644300401668,0.023068685287299922,-0.025734573028403665,-0.036286204977442435,-0.017320578028481012,-0.013150967253541365,0.006779216717137362,-0.026359803192326395,-0.006440788197719346,-0.01624347389445145,-0.03434713768246411,-0.02288374162953845,-0.052275721427961316,-0.012364005148120466,-0.013116164763028572
NOL9,0.004971064534615226,0.010332015519369622,-0.014559115441346486,-0.034078262356463156,-0.020363767530747437,-0.004445095139492989,-0.003329383601379875,0.0046439227662403056,0.037254360691877805,0.002804437530415204,0.027938451423572368,0.027212589003250007,-0.0032515135939706246,-0.00407477982354798,0.007926880706078674,-0.03206830669765494,-0.0076219657095637685,-0.0015771524746140914,-0.005949247778710647,0.009444034786031424
RP11-242F24.1,-0.0006705868648857696,-0.0006706027197062616,-0.0006705991891204541,0.002134859175346132,-0.0006705989525924055,-0.0006705968410906748,0.0015051576350581083,-0.0006706071244400489,0.000177583983253051,-0.0006706032733287589,-0.0006705942844468305,-0.0006706009496431159,-0.0006705992882469816,0.004722854522674188,-0.0006705941663547051,-0.0006705947990158891,0.0035620881259615282,-0.0006705953927995324,-0.0006706035804329622,-0.0006705946304844683
UTS2,0.001147940725481056,-0.029701673658068403,-0.03987303728924313,0.019591568331986643,-0.013116823501654936,-0.020876099308668412,-0.024493086153297976,-0.03698857735595234,-0.04038976866695181,-0.023317232950753063,-0.004928568128098648,-0.01188246504811182,-0.0023879925745205334,-0.021579077122759627,-0.05527391465660318,-0.06910987227870546,0.0033487718751421813,-0.0261074435502714,-0.012370658619893036,-0.00599225279167663
TNFRSF9,-0.0030757847571191536,0.001180444484397619,-0.003688147628529074,-0.004783078341725415,0.0023220972114573035,-0.0013513153246053635,0.003743036717822052,-0.0028828231752111356,0.009014890298401353,0.001720614101982218,-0.005371841569783082,-0.002772976584020675,-0.003409660944960368,-0.005377300220786379,0.0043770758898885416,-0.006471989133941572,-0.0011167044342302495,0.0009818802447261364,0.0045302059974865316,-0.00965921424276152
ENO1,-0.008178676147540762,0.00951004548231994,0.00032688606656659363,-0.003200192906190565,0.05690216781253938,-0.053942454146564664,0.0833787357066153,-0.0005631205054534685,0.051447451383372644,-0.048446296001489725,0.03380225424159692,-0.03788540048562257,-0.008697674993474538,-0.047775526980479786,-0.010080477747245804,-0.020440344322166428,-0.01078108471200628,0.3464049342457957,-0.020264831995147742,0.037955793843533855
CA6,-0.0008019836483938646,0.013939315819394706,0.00024768565924475106,0.004303447605862432,-0.00273695269050323,-0.0034271146064339918,-0.011165743912273682,0.010995420815698844,-5.0975243875243505e-05,-0.0007884045222177956,0.0010816048703330674,-0.00555714270427001,-0.007851499026574725,-0.005759410864273139,0.008383501114311725,0.0002874304989193164,-0.013506458919065524,0.0031852481570899395,0.00010011630444175832,0.0030151053925949146
MIR34AHG,-0.004355707272210745,0.003932309272443968,-0.0024376570398448195,-0.005824442916409384,-0.005346712631010934,0.006125398432214577,-0.00440228921051269,-0.006252191198482048,0.007797545292037485,-0.001730224545190388,0.006943667306127922,-0.00623875598401994,0.00851051045481418,0.0021650336488260933,-0.008176253478385876,-0.00268219079861036,0.008444752968561304,-0.00338340780548872,-0.0059840757053011675,-0.0008772375456429465
H6PD,-0.002642784918101431,0.0035174297674035017,0.024689213310570952,-0.0040602161287969785,0.016275695308001967,0.005960338173286642,0.009594607560669634,0.015418743589742096,0.011609527536867415,0.018030075943798685,0.021541216759644346,0.005076148601788467,0.007251173752427678,0.029000416497886615,0.00718769834512163,0.013707581408782074,-0.015277486537984712,0.005382342116497081,0.0006258196935784271,0.0001543183846929718
SPSB1,0.0063687360001974625,-0.01045197872734552,0.0017102663167237247,0.004139887725822583,-0.00152824157096417,-0.003041341289559708,-0.000306185755293265,0.008465628470388013,0.0017516342377915035,-0.007283234416982866,0.007911891194355113,-0.005419018675476545,0.017553501907403853,0.011530252367560436,-0.007899732336740269,-0.009507267008216384,0.008080651178124726,-0.010141078445716687,-0.0005269395515121684,0.0074590838388348315
RP5-1113E3.3,-6.125974751221999e-08,-6.126119589050953e-08,-6.126087335663783e-08,-6.126101739999259e-08,-6.126085175168013e-08,-6.12606588614135e-08,0.003944538896608671,0.0006720734540381558,0.0029128563276685274,0.001954905889833107,-6.126042530996502e-08,-6.126103418825749e-08,-6.126088241384846e-08,-6.126125283611993e-08,-6.126041451181372e-08,-6.126047231147518e-08,-6.1259685256549e-08,-6.126052655285074e-08,-6.126127451882634e-08,-6.126045691618523e-08
RP4-734G22.3,-1.240364477691369e-08,-1.2403938036682796e-08,-1.2403872735521934e-08,-1.2403901898983655e-08,-1.2403868357745807e-08,-1.2403829302538568e-08,-1.2403727092598814e-08,-1.240401950919583e-08,-1.240387697407946e-08,-1.240394827669358e-08,-1.2403782013711271e-08,0.0019203979379047399,-1.2403874565977553e-08,-1.2403949568969468e-08,-1.2403779827957001e-08,-1.2403791531110764e-08,-1.240363217085312e-08,-1.2403802513869984e-08,-1.2403953959226977e-08,-1.2403788412786624e-08
